,SOURCE_A,SOURCE_J,TARGET_A,TARGET_J,YEAR
1,WOS:000415071200001,2168-2194,WOS:000288978800009,0966-6362,2011
2,WOS:000415071200001,2168-2194,WOS:A1995QE45300017,0035-9246,1995
3,WOS:000415071200001,2168-2194,WOS:000364238100005,0018-9294,2015
4,WOS:000415071200001,2168-2194,WOS:000364238100006,0018-9294,2015
5,WOS:000415071200001,2168-2194,WOS:000351656700014,0306-9877,2015
6,WOS:000415071200001,2168-2194,WOS:000373021100010,0140-0118,2016
7,WOS:000415071200001,2168-2194,WOS:000353899100012,1079-5006,2015
8,WOS:000415071200001,2168-2194,WOS:000319908600035,0966-6362,2012
9,WOS:000415071200001,2168-2194,WOS:A1988P052400004,0002-8614,1988
10,WOS:000415071200001,2168-2194,WOS:000291892900010,1079-5006,2011
11,WOS:000415071200001,2168-2194,WOS:000220355000011,0002-8614,2004
12,WOS:000415071200001,2168-2194,WOS:000170275000007,0003-9993,2001
13,WOS:000415071200001,2168-2194,WOS:000263506900012,0966-6362,2009
14,WOS:000415071200001,2168-2194,WOS:000080468400008,1326-0200,1999
15,WOS:000415071200001,2168-2194,WOS:000342542900009,0003-9993,2014
16,WOS:000415071200001,2168-2194,WOS:000231676900008,1549-1277,2005
17,WOS:000415071200001,2168-2194,WOS:000071342100010,0002-8614,1998
18,WOS:000415071200001,2168-2194,WOS:000391667400001,1813-7253,2016
19,WOS:000415071200001,2168-2194,WOS:000356349000038,1932-6203,2015
20,WOS:000415071200001,2168-2194,WOS:000327542000094,0966-6362,2014
21,WOS:000415071200001,2168-2194,WOS:000231509000026,0002-8614,2005
22,WOS:000415071200001,2168-2194,WOS:A1991FW03300024,0022-1422,1991
23,WOS:000415071200001,2168-2194,WOS:000181711600004,0031-9023,2003
24,WOS:000415071200001,2168-2194,WOS:000183399600009,0140-0118,2003
25,WOS:000415071200001,2168-2194,WOS:A1989U446600034,0098-7484,1989
26,WOS:000415071200001,2168-2194,WOS:000362133400032,0003-6870,2016
