,SOURCE_A,SOURCE_J,TARGET_A,TARGET_J,YEAR
1,WOS:000418508300001,2156-7018,WOS:000350780600002,1000-9604,2015
2,WOS:000418508300001,2156-7018,WOS:000339280100009,0065-2598,2013
3,WOS:000418508300001,2156-7018,WOS:000311420300025,0033-8419,2012
4,WOS:000418508300001,2156-7018,WOS:000238644800003,1619-7070,2006
5,WOS:000418508300001,2156-7018,WOS:000275421200003,0938-7994,2010
6,WOS:000418508300001,2156-7018,WOS:A1988P303300037,0033-8419,1988
7,WOS:000418508300001,2156-7018,WOS:000333040500022,0740-3194,2014
8,WOS:000418508300001,2156-7018,WOS:000284659300005,0740-3194,2010
9,WOS:000418508300001,2156-7018,WOS:000275421200005,0938-7994,2010
10,WOS:000418508300001,2156-7018,WOS:000168189600004,0720-048X,2001
11,WOS:000418508300001,2156-7018,WOS:000255209000007,1556-0864,2008
12,WOS:000418508300001,2156-7018,WOS:000254423600015,0022-5223,2008
13,WOS:000418508300001,2156-7018,WOS:000297254400001,0020-9996,2011
14,WOS:000418508300001,2156-7018,WOS:000288498800016,0363-8715,2011
15,WOS:000418508300001,2156-7018,WOS:000304416900018,0033-8419,2012
16,WOS:000418508300001,2156-7018,WOS:000263923000017,1053-1807,2009
17,WOS:000418508300001,2156-7018,WOS:A1995UL58700003,0952-3480,1995
18,WOS:000418508300001,2156-7018,WOS:000293030000004,0033-8362,2011
19,WOS:000418508300001,2156-7018,WOS:000335136800012,0033-8419,2014
20,WOS:000418508300001,2156-7018,WOS:000339271800034,0938-7994,2014
21,WOS:000418508300001,2156-7018,FORA DA BASE,Asian Pacific journal of cancer prevention : APJCP,2015
22,WOS:000418508300002,2156-7018,WOS:000238427400001,0920-5691,2006
23,WOS:000418508300002,2156-7018,WOS:000238427400003,0920-5691,2006
24,WOS:000418508300002,2156-7018,WOS:A1997WT10800003,0920-5691,1997
25,WOS:000418508300002,2156-7018,WOS:000167016400007,1057-7149,2001
26,WOS:000418508300002,2156-7018,WOS:000178816700006,0920-5691,2002
27,WOS:000418508300002,2156-7018,WOS:A1991FE45000006,1049-9660,1991
28,WOS:000418508300002,2156-7018,WOS:000313296503108,1557-170X,2012
29,WOS:000418508300002,2156-7018,WOS:A1995QL13400004,1077-3142,1995
30,WOS:000418508300002,2156-7018,WOS:000169037600011,0162-8828,2001
31,WOS:000418508300002,2156-7018,WOS:000227645500003,0920-5691,2005
32,WOS:000418508300002,2156-7018,WOS:000178816700005,0920-5691,2002
33,WOS:000418508300002,2156-7018,WOS:000167324900002,0278-0062,2001
34,WOS:000418508300002,2156-7018,WOS:000241805900008,0278-0062,2006
35,WOS:000418508300002,2156-7018,WOS:000236378300151,0276-6574,2005
36,WOS:000418508300002,2156-7018,WOS:000268908500001,1361-8415,2009
