,SOURCE_A,SOURCE_J,TARGET_A,TARGET_J,YEAR
1,WOS:000423770400001,1946-6315,WOS:A1994QF70700009,0277-6715,1994
2,WOS:000423770400001,1946-6315,WOS:000333900000006,1078-0432,2014
3,WOS:000423770400001,1946-6315,WOS:000265414100003,1054-3406,2009
4,WOS:000423770400001,1946-6315,WOS:000287955900013,0092-8615,2011
5,WOS:000423770400001,1946-6315,WOS:A1993LH46500001,0004-3591,1993
6,WOS:000423770400001,1946-6315,WOS:000347965200021,2168-4790,2015
7,WOS:000423770400001,1946-6315,WOS:000223005000021,1474-1776,2004
8,WOS:000423770400001,1946-6315,WOS:000340075500019,1474-1776,2014
9,WOS:000423770400001,1946-6315,WOS:000304678600011,1054-3406,2012
10,WOS:000423770400001,1946-6315,WOS:000275008800001,1740-7745,2010
11,WOS:000423770400001,1946-6315,WOS:000275357500021,1474-1776,2010
12,WOS:000423770400001,1946-6315,WOS:000072879200024,0006-341X,1998
13,WOS:000423770400001,1946-6315,WOS:000331000400005,1539-1604,2014
14,WOS:000423770400002,1946-6315,WOS:000367972900001,0277-6715,2016
15,WOS:000423770400002,1946-6315,WOS:000345904300017,0732-183X,2014
16,WOS:000423770400002,1946-6315,WOS:000265503800002,0277-6715,2009
17,WOS:000423770400002,1946-6315,WOS:000341312500055,1470-2045,2014
18,WOS:000423770400002,1946-6315,WOS:000312451000015,0277-6715,2012
19,WOS:000423770400002,1946-6315,WOS:000274305500025,0140-6736,2010
20,WOS:000423770400002,1946-6315,WOS:000335512100051,1470-2045,2014
21,WOS:000423770400002,1946-6315,WOS:A1988R296800023,0006-3444,1988
22,WOS:000423770400002,1946-6315,WOS:000247720800007,0028-4793,2007
23,WOS:000423770400002,1946-6315,WOS:000293743500009,1539-1604,2011
24,WOS:000423770400002,1946-6315,WOS:000356241400074,1422-0067,2015
25,WOS:000423770400002,1946-6315,WOS:000335932400012,1054-3406,2014
26,WOS:000423770400002,1946-6315,WOS:000245199700001,1740-7745,2007
27,WOS:000423770400002,1946-6315,WOS:000374606900011,1551-7144,2016
28,WOS:000423770400002,1946-6315,WOS:000220727600010,0277-6715,2004
29,WOS:000423770400002,1946-6315,WOS:000249477300009,1539-1604,2007
30,WOS:000423770400002,1946-6315,WOS:000355815400003,1054-3406,2015
31,WOS:000423770400002,1946-6315,FORA DA BASE,Chinese Clinical Oncology,2014
32,WOS:000423770400003,1946-6315,WOS:000273666600005,0277-6715,2010
33,WOS:000423770400003,1946-6315,WOS:000351166500004,1946-6315,2015
34,WOS:000423770400003,1946-6315,WOS:000251420800021,1054-3406,2007
35,WOS:000423770400003,1946-6315,WOS:A1983RS22800013,0006-3444,1983
36,WOS:000423770400003,1946-6315,WOS:A1976CP66700034,0006-3444,1976
37,WOS:000423770400003,1946-6315,WOS:000327394600004,1946-6315,2013
38,WOS:000423770400003,1946-6315,WOS:A1979HM72500002,0006-341X,1979
39,WOS:000423770400003,1946-6315,WOS:A1977DQ65700002,0006-3444,1977
40,WOS:000423770400003,1946-6315,WOS:000285204900019,0006-341X,2010
41,WOS:000423770400003,1946-6315,WOS:000306471900001,0277-6715,2012
42,WOS:000423770400003,1946-6315,WOS:000084218000027,0006-341X,1999
43,WOS:000423770400003,1946-6315,WOS:000389328900002,0277-6715,2016
44,WOS:000423770400003,1946-6315,WOS:A1987G749100017,0006-341X,1987
45,WOS:000423770400003,1946-6315,WOS:000171107300003,0378-3758,2001
46,WOS:000423770400003,1946-6315,WOS:000347536500008,0323-3847,2015
