ISSN,TITLE,TOT_DEGREE,TOT_ART
0017-0895,GLASGOW MATHEMATICAL JOURNAL,7,0
0232-704X,ANNALS OF GLOBAL ANALYSIS AND GEOMETRY,5,0
1422-6383,RESULTS IN MATHEMATICS,2,0
0026-2285,MICHIGAN MATHEMATICAL JOURNAL,2,0
0025-5645,JOURNAL OF THE MATHEMATICAL SOCIETY OF JAPAN,28,0
0021-8693,JOURNAL OF ALGEBRA,31,0
0092-7872,COMMUNICATIONS IN ALGEBRA,23,0
1431-0643,DOCUMENTA MATHEMATICA,3,0
0002-9939,PROCEEDINGS OF THE AMERICAN MATHEMATICAL SOCIETY,34,0
0001-8708,ADVANCES IN MATHEMATICS,19,0
0075-8434,LECTURE NOTES IN MATHEMATICS,9,0
0025-5521,MATHEMATICA SCANDINAVICA,5,0
0065-9266,MEMOIRS OF THE AMERICAN MATHEMATICAL SOCIETY,1,0
0030-6126,OSAKA JOURNAL OF MATHEMATICS,16,0
0387-3870,TOKYO JOURNAL OF MATHEMATICS,1,0
0022-0396,JOURNAL OF DIFFERENTIAL EQUATIONS,17,0
0025-2611,MANUSCRIPTA MATHEMATICA,7,0
0010-3640,COMMUNICATIONS ON PURE AND APPLIED MATHEMATICS,18,0
0362-546X,NONLINEAR ANALYSIS-THEORY METHODS & APPLICATIONS,6,0
0252-9599,CHINESE ANNALS OF MATHEMATICS SERIES B,1,0
0024-6115,PROCEEDINGS OF THE LONDON MATHEMATICAL SOCIETY,9,0
1023-6198,JOURNAL OF DIFFERENCE EQUATIONS AND APPLICATIONS,2,0
0036-1445,SIAM REVIEW,3,0
0001-5962,ACTA MATHEMATICA,11,0
0066-2216,ANNALES POLONICI MATHEMATICI,1,0
1678-7544,BULLETIN OF THE BRAZILIAN MATHEMATICAL SOCIETY,1,0
0386-5991,KODAI MATHEMATICAL JOURNAL,4,0
0025-5831,MATHEMATISCHE ANNALEN,25,0
0004-2080,ARKIV FOR MATEMATIK,3,0
0002-9327,AMERICAN JOURNAL OF MATHEMATICS,17,0
0024-6107,JOURNAL OF THE LONDON MATHEMATICAL SOCIETY-SECOND SERIES,22,0
1239-629X,ANNALES ACADEMIAE SCIENTIARUM FENNICAE-MATHEMATICA,4,0
0012-7094,DUKE MATHEMATICAL JOURNAL,27,0
0001-4346,MATHEMATICAL NOTES,3,0
0030-8730,PACIFIC JOURNAL OF MATHEMATICS,22,0
0039-3223,STUDIA MATHEMATICA,17,0
0004-9727,BULLETIN OF THE AUSTRALIAN MATHEMATICAL SOCIETY,2,0
0308-1087,LINEAR & MULTILINEAR ALGEBRA,2,0
0031-5303,PERIODICA MATHEMATICA HUNGARICA,3,0
0166-8641,TOPOLOGY AND ITS APPLICATIONS,4,0
0926-2245,DIFFERENTIAL GEOMETRY AND ITS APPLICATIONS,8,0
0305-0041,MATHEMATICAL PROCEEDINGS OF THE CAMBRIDGE PHILOSOPHICAL SOCIETY,9,0
1472-2739,ALGEBRAIC AND GEOMETRIC TOPOLOGY,1,0
0019-2082,ILLINOIS JOURNAL OF MATHEMATICS,5,0
0373-0956,ANNALES DE L INSTITUT FOURIER,7,0
0022-247X,JOURNAL OF MATHEMATICAL ANALYSIS AND APPLICATIONS,31,0
0532-8721,FUNKCIALAJ EKVACIOJ-SERIO INTERNACIA,5,0
0027-7630,NAGOYA MATHEMATICAL JOURNAL,11,0
0386-2194,PROCEEDINGS OF THE JAPAN ACADEMY SERIES A-MATHEMATICAL SCIENCES,8,0
0034-5318,PUBLICATIONS OF THE RESEARCH INSTITUTE FOR MATHEMATICAL SCIENCES,9,0
0025-5874,MATHEMATISCHE ZEITSCHRIFT,20,0
0020-9910,INVENTIONES MATHEMATICAE,25,0
1019-8385,COMMUNICATIONS IN ANALYSIS AND GEOMETRY,6,0
0075-4102,JOURNAL FUR DIE REINE UND ANGEWANDTE MATHEMATIK,12,0
1340-6116,KYUSHU JOURNAL OF MATHEMATICS,6,0
1058-6458,EXPERIMENTAL MATHEMATICS,1,0
1072-947X,GEORGIAN MATHEMATICAL JOURNAL,1,0
0022-1236,JOURNAL OF FUNCTIONAL ANALYSIS,29,0
2090-8997,JOURNAL OF FUNCTION SPACES AND APPLICATIONS,1,0
1331-4343,MATHEMATICAL INEQUALITIES & APPLICATIONS,5,0
1005-1031,APPLIED MATHEMATICS-A JOURNAL OF CHINESE UNIVERSITIES SERIES B,2,0
0018-2079,HIROSHIMA MATHEMATICAL JOURNAL,5,0
0972-6802,JOURNAL OF FUNCTION SPACES AND APPLICATIONS,2,0
1139-1138,REVISTA MATEMATICA COMPLUTENSE,2,0
0011-4642,CZECHOSLOVAK MATHEMATICAL JOURNAL,2,0
1439-8516,ACTA MATHEMATICA SINICA-ENGLISH SERIES,11,0
0378-620X,INTEGRAL EQUATIONS AND OPERATOR THEORY,7,0
2314-8896,JOURNAL OF FUNCTION SPACES,1,0
1027-5487,TAIWANESE JOURNAL OF MATHEMATICS,3,0
0304-9914,JOURNAL OF THE KOREAN MATHEMATICAL SOCIETY,6,0
0022-4049,JOURNAL OF PURE AND APPLIED ALGEBRA,12,0
0008-4395,CANADIAN MATHEMATICAL BULLETIN-BULLETIN CANADIEN DE MATHEMATIQUES,4,0
0236-5294,ACTA MATHEMATICA HUNGARICA,1,0
0037-9484,BULLETIN DE LA SOCIETE MATHEMATIQUE DE FRANCE,1,0
1056-3911,JOURNAL OF ALGEBRAIC GEOMETRY,5,0
0129-167X,INTERNATIONAL JOURNAL OF MATHEMATICS,7,0
0003-889X,ARCHIV DER MATHEMATIK,4,0
1435-9855,JOURNAL OF THE EUROPEAN MATHEMATICAL SOCIETY,3,0
0027-8424,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,2,0
0022-2488,JOURNAL OF MATHEMATICAL PHYSICS,16,0
0010-3616,COMMUNICATIONS IN MATHEMATICAL PHYSICS,26,0
0129-055X,REVIEWS IN MATHEMATICAL PHYSICS,13,0
1424-0637,ANNALES HENRI POINCARE,10,0
0377-9017,LETTERS IN MATHEMATICAL PHYSICS,5,0
0031-899X,PHYSICAL REVIEW,4,0
0143-3857,ERGODIC THEORY AND DYNAMICAL SYSTEMS,9,0
0308-2105,PROCEEDINGS OF THE ROYAL SOCIETY OF EDINBURGH SECTION A-MATHEMATICS,3,0
1417-3875,ELECTRONIC JOURNAL OF QUALITATIVE THEORY OF DIFFERENTIAL EQUATIONS,2,0
1370-1444,BULLETIN OF THE BELGIAN MATHEMATICAL SOCIETY-SIMON STEVIN,2,0
1793-5253,JOURNAL OF TOPOLOGY AND ANALYSIS,2,0
0012-9593,ANNALES SCIENTIFIQUES DE L ECOLE NORMALE SUPERIEURE,3,0
1364-0380,GEOMETRY & TOPOLOGY,1,0
0022-040X,JOURNAL OF DIFFERENTIAL GEOMETRY,14,0
1073-7928,INTERNATIONAL MATHEMATICS RESEARCH NOTICES,4,0
1753-8416,JOURNAL OF TOPOLOGY,1,0
1016-443X,GEOMETRIC AND FUNCTIONAL ANALYSIS,2,0
0379-4024,JOURNAL OF OPERATOR THEORY,5,0
1735-8787,BANACH JOURNAL OF MATHEMATICAL ANALYSIS,3,0
0024-3795,LINEAR ALGEBRA AND ITS APPLICATIONS,7,0
1006-9283,SCIENCE IN CHINA SERIES A-MATHEMATICS,2,0
0041-7084,BOLLETTINO DELLA UNIONE MATEMATICA ITALIANA,1,0
1661-7207,GROUPS GEOMETRY AND DYNAMICS,3,0
0033-5606,QUARTERLY JOURNAL OF MATHEMATICS,4,0
1631-073X,COMPTES RENDUS MATHEMATIQUE,2,0
0166-218X,DISCRETE APPLIED MATHEMATICS,1,0
0008-414X,CANADIAN JOURNAL OF MATHEMATICS-JOURNAL CANADIEN DE MATHEMATIQUES,3,0
0082-0717,ANALYSIS ON GRAPHS AND ITS APPLICATIONS,1,0
0026-9255,MONATSHEFTE FUR MATHEMATIK,2,0
1660-5446,MEDITERRANEAN JOURNAL OF MATHEMATICS,1,0
0894-0347,JOURNAL OF THE AMERICAN MATHEMATICAL SOCIETY,3,0
0217-751X,INTERNATIONAL JOURNAL OF MODERN PHYSICS A,2,0
0271-4132,GROUPS AND MODEL THEORY,3,0
0925-9899,JOURNAL OF ALGEBRAIC COMBINATORICS,2,0
0195-6698,EUROPEAN JOURNAL OF COMBINATORICS,1,0
0747-7171,JOURNAL OF SYMBOLIC COMPUTATION,1,0
0076-0552,GROTHENDIECK THEORY OF DESSINS D'ENFANTS,1,0
0898-1221,COMPUTERS & MATHEMATICS WITH APPLICATIONS,7,0
1687-1839,ADVANCES IN DIFFERENCE EQUATIONS,1,0
0096-3003,APPLIED MATHEMATICS AND COMPUTATION,6,0
0895-7177,MATHEMATICAL AND COMPUTER MODELLING,4,0
1078-0947,DISCRETE AND CONTINUOUS DYNAMICAL SYSTEMS,1,0
1452-8630,APPLICABLE ANALYSIS AND DISCRETE MATHEMATICS,1,0
0167-8019,ACTA APPLICANDAE MATHEMATICAE,2,0
0035-7596,ROCKY MOUNTAIN JOURNAL OF MATHEMATICS,4,0
1674-7283,SCIENCE CHINA-MATHEMATICS,1,0
0960-0779,CHAOS SOLITONS & FRACTALS,2,0
0022-460X,JOURNAL OF SOUND AND VIBRATION,1,0
0167-2789,PHYSICA D-NONLINEAR PHENOMENA,4,0
1063-651X,PHYSICAL REVIEW E,2,0
1549-8328,IEEE TRANSACTIONS ON CIRCUITS AND SYSTEMS I-REGULAR PAPERS,1,0
0024-6093,BULLETIN OF THE LONDON MATHEMATICAL SOCIETY,1,0
0020-2339,ANNALES DE L INSTITUT HENRI POINCARE SECTION A PHYSIQUE THEORIQUE,1,0
1093-6106,ASIAN JOURNAL OF MATHEMATICS,4,0
0003-9527,ARCHIVE FOR RATIONAL MECHANICS AND ANALYSIS,7,0
1079-9389,ADVANCES IN DIFFERENTIAL EQUATIONS,2,0
0214-1493,PUBLICACIONS MATEMATIQUES,3,0
0010-2571,COMMENTARII MATHEMATICI HELVETICI,7,0
1073-2780,MATHEMATICAL RESEARCH LETTERS,7,0
0021-7670,JOURNAL D ANALYSE MATHEMATIQUE,7,0
0213-2230,REVISTA MATEMATICA IBEROAMERICANA,4,0
1937-0652,ALGEBRA & NUMBER THEORY,1,0
0927-2852,APPLIED CATEGORICAL STRUCTURES,1,0
1895-1074,CENTRAL EUROPEAN JOURNAL OF MATHEMATICS,2,0
0012-365X,DISCRETE MATHEMATICS,1,0
1340-5705,JOURNAL OF MATHEMATICAL SCIENCES-THE UNIVERSITY OF TOKYO,1,0
0025-5858,ABHANDLUNGEN AUS DEM MATHEMATISCHEN SEMINAR DER UNIVERSITAT HAMBURG,1,0
0305-4470,JOURNAL OF PHYSICS A-MATHEMATICAL AND GENERAL,4,0
0273-0979,BULLETIN OF THE AMERICAN MATHEMATICAL SOCIETY,4,0
0139-9918,MATHEMATICA SLOVACA,1,0
1005-3867,ALGEBRA COLLOQUIUM,1,0
0373-3114,ANNALI DI MATEMATICA PURA ED APPLICATA,2,0
0019-3577,INDAGATIONES MATHEMATICAE-NEW SERIES,2,0
0196-8858,ADVANCES IN APPLIED MATHEMATICS,1,0
0095-9057,JOURNAL OF MATHEMATICS AND MECHANICS,3,0
0360-5302,COMMUNICATIONS IN PARTIAL DIFFERENTIAL EQUATIONS,4,0
0926-2601,POTENTIAL ANALYSIS,3,0
1536-0040,SIAM JOURNAL ON APPLIED DYNAMICAL SYSTEMS,1,0
1230-1612,OPEN SYSTEMS & INFORMATION DYNAMICS,1,0
0375-9601,PHYSICS LETTERS A,1,0
1687-1847,ADVANCES IN DIFFERENCE EQUATIONS,3,0
0381-7032,ARS COMBINATORIA,1,0
1026-0226,DISCRETE DYNAMICS IN NATURE AND SOCIETY,3,0
1521-1398,JOURNAL OF COMPUTATIONAL ANALYSIS AND APPLICATIONS,2,0
1220-3874,BULLETIN MATHEMATIQUE DE LA SOCIETE DES SCIENCES MATHEMATIQUES DE ROUMANIE,1,0
0033-3883,PUBLICATIONES MATHEMATICAE-DEBRECEN,3,0
1446-7887,JOURNAL OF THE AUSTRALIAN MATHEMATICAL SOCIETY,1,0
1735-8515,BULLETIN OF THE IRANIAN MATHEMATICAL SOCIETY,3,0
0040-5779,THEORETICAL AND MATHEMATICAL PHYSICS,1,0
0550-3213,NUCLEAR PHYSICS B,1,0
1422-6928,JOURNAL OF MATHEMATICAL FLUID MECHANICS,2,0
0362-1588,HOUSTON JOURNAL OF MATHEMATICS,3,0
0022-314X,JOURNAL OF NUMBER THEORY,3,0
0921-7134,ASYMPTOTIC ANALYSIS,2,0
0021-7824,JOURNAL DE MATHEMATIQUES PURES ET APPLIQUEES,3,0
0036-1410,SIAM JOURNAL ON MATHEMATICAL ANALYSIS,7,0
0246-0203,ANNALES DE L INSTITUT HENRI POINCARE-PROBABILITES ET STATISTIQUES,1,0
0304-3975,THEORETICAL COMPUTER SCIENCE,1,0
0885-064X,JOURNAL OF COMPLEXITY,1,0
0031-9015,JOURNAL OF THE PHYSICAL SOCIETY OF JAPAN,1,0
0302-9743,"AUTOMATA, LANGUAGES AND PROGRAMMING",1,0
0031-9007,PHYSICAL REVIEW LETTERS,1,0
0031-8949,PHYSICA SCRIPTA,1,0
0034-6861,REVIEWS OF MODERN PHYSICS,1,0
0264-9381,CLASSICAL AND QUANTUM GRAVITY,1,0
0391-173X,ANNALI DELLA SCUOLA NORMALE SUPERIORE DI PISA-CLASSE DI SCIENZE,1,0
0764-4442,COMPTES RENDUS DE L ACADEMIE DES SCIENCES SERIE I-MATHEMATIQUE,6,0
0951-7715,NONLINEARITY,2,0
0044-2275,ZEITSCHRIFT FUR ANGEWANDTE MATHEMATIK UND PHYSIK,1,0
0021-8979,JOURNAL OF APPLIED PHYSICS,1,0
0022-4715,JOURNAL OF STATISTICAL PHYSICS,1,0
0036-1399,SIAM JOURNAL ON APPLIED MATHEMATICS,2,0
0256-1115,KOREAN JOURNAL OF CHEMICAL ENGINEERING,1,0
0723-0869,EXPOSITIONES MATHEMATICAE,2,0
1021-9722,NODEA-NONLINEAR DIFFERENTIAL EQUATIONS AND APPLICATIONS,1,0
0170-4214,MATHEMATICAL METHODS IN THE APPLIED SCIENCES,2,0
1009-6124,JOURNAL OF SYSTEMS SCIENCE & COMPLEXITY,1,0
1088-9485,BULLETIN OF THE AMERICAN MATHEMATICAL SOCIETY,1,0
0016-2663,FUNCTIONAL ANALYSIS AND ITS APPLICATIONS,3,0
1736-6046,PROCEEDINGS OF THE ESTONIAN ACADEMY OF SCIENCES,1,0
0218-2025,MATHEMATICAL MODELS & METHODS IN APPLIED SCIENCES,1,0
0013-0915,PROCEEDINGS OF THE EDINBURGH MATHEMATICAL SOCIETY,2,0
0003-4916,ANNALS OF PHYSICS,2,0
1615-715X,ADVANCES IN GEOMETRY,3,0
0736-2994,STOCHASTIC ANALYSIS AND APPLICATIONS,3,0
0167-7152,STATISTICS & PROBABILITY LETTERS,1,0
0021-9002,JOURNAL OF APPLIED PROBABILITY,2,0
0219-0257,INFINITE DIMENSIONAL ANALYSIS QUANTUM PROBABILITY AND RELATED TOPICS,4,0
0095-4616,APPLIED MATHEMATICS AND OPTIMIZATION,2,0
1050-5164,ANNALS OF APPLIED PROBABILITY,1,0
1350-7265,BERNOULLI,1,0
0178-8051,PROBABILITY THEORY AND RELATED FIELDS,1,0
0341-0471,ZEITSCHRIFT FUR NATURFORSCHUNG C-A JOURNAL OF BIOSCIENCES,1,0
0893-4983,DIFFERENTIAL AND INTEGRAL EQUATIONS,1,0
0944-2669,CALCULUS OF VARIATIONS AND PARTIAL DIFFERENTIAL EQUATIONS,1,0
0022-3239,JOURNAL OF OPTIMIZATION THEORY AND APPLICATIONS,1,0
1025-5834,JOURNAL OF INEQUALITIES AND APPLICATIONS,2,0
0012-2661,DIFFERENTIAL EQUATIONS,1,0
0002-354X,DOKLADY AKADEMII NAUK BELARUSI,1,0
1751-8113,JOURNAL OF PHYSICS A-MATHEMATICAL AND THEORETICAL,1,0
0949-5932,JOURNAL OF LIE THEORY,1,0
0920-3036,K-THEORY,3,0
0073-8301,"PUBLICATIONS MATHEMATIQUES DE L'IHES, NO 98",1,0
0289-2316,JAPANESE JOURNAL OF MATHEMATICS,1,0
1846-3886,OPERATORS AND MATRICES,1,0
0040-9383,TOPOLOGY,2,0
0036-0279,RUSSIAN MATHEMATICAL SURVEYS,1,0
0920-5691,INTERNATIONAL JOURNAL OF COMPUTER VISION,1,0
0097-3165,JOURNAL OF COMBINATORIAL THEORY SERIES A,1,0
1063-8539,JOURNAL OF COMBINATORIAL DESIGNS,1,0
0007-4497,BULLETIN DES SCIENCES MATHEMATIQUES,1,0
0370-2693,PHYSICS LETTERS B,2,0
0080-4630,PROCEEDINGS OF THE ROYAL SOCIETY OF LONDON SERIES A-MATHEMATICAL PHYSICAL AND ENGINEERING SCIENCES,1,0
0217-7323,MODERN PHYSICS LETTERS A,1,0
0003-4622,ANNALI DI MATEMATICA PURA ED APPLICATA,1,0
1069-5869,JOURNAL OF FOURIER ANALYSIS AND APPLICATIONS,1,0
0075-8469,REACTION DIFFUSION SYSTEMS,1,0
0017-095X,GLASNIK MATEMATICKI,1,0
