ISSN,TITLE,TOT_DEGREE,TOT_ART
0887-3585,PROTEINS-STRUCTURE FUNCTION AND GENETICS,8,0
0165-6147,TRENDS IN PHARMACOLOGICAL SCIENCES,4,0
0022-2623,JOURNAL OF MEDICINAL CHEMISTRY,12,0
1523-3790,CURRENT ONCOLOGY REPORTS,1,0
1087-0156,NATURE BIOTECHNOLOGY,58,0
0968-0896,BIOORGANIC & MEDICINAL CHEMISTRY,2,0
1758-2946,JOURNAL OF CHEMINFORMATICS,24,0
0920-654X,JOURNAL OF COMPUTER-AIDED MOLECULAR DESIGN,3,0
0028-0836,NATURE,190,0
1359-6446,DRUG DISCOVERY TODAY,13,0
0167-6806,BREAST CANCER RESEARCH AND TREATMENT,1,0
1474-1776,NATURE REVIEWS DRUG DISCOVERY,10,0
0022-3565,JOURNAL OF PHARMACOLOGY AND EXPERIMENTAL THERAPEUTICS,3,0
1552-4450,NATURE CHEMICAL BIOLOGY,4,0
0095-2338,JOURNAL OF CHEMICAL INFORMATION AND COMPUTER SCIENCES,2,0
1549-9596,JOURNAL OF CHEMICAL INFORMATION AND MODELING,5,0
1433-7851,ANGEWANDTE CHEMIE-INTERNATIONAL EDITION,1,0
0169-5347,TRENDS IN ECOLOGY & EVOLUTION,6,0
0737-4038,MOLECULAR BIOLOGY AND EVOLUTION,21,0
0305-0270,JOURNAL OF BIOGEOGRAPHY,2,0
2222-1751,EMERGING MICROBES & INFECTIONS,1,0
1067-5027,JOURNAL OF THE AMERICAN MEDICAL INFORMATICS ASSOCIATION,46,0
1330-0962,BIOCHEMIA MEDICA,1,0
0966-842X,TRENDS IN MICROBIOLOGY,3,0
1471-2164,BMC GENOMICS,58,0
0022-538X,JOURNAL OF VIROLOGY,6,0
1041-4347,IEEE TRANSACTIONS ON KNOWLEDGE AND DATA ENGINEERING,2,0
2167-8359,PEERJ,3,0
2335-6936,PACIFIC SYMPOSIUM ON BIOCOMPUTING 2010,3,0
1061-4036,NATURE GENETICS,89,0
1465-6914,GENOME BIOLOGY,5,0
1532-0464,JOURNAL OF BIOMEDICAL INFORMATICS,57,0
1932-6203,PLOS ONE,139,0
1472-6947,BMC MEDICAL INFORMATICS AND DECISION MAKING,4,0
2156-1125,PROCEEDINGS 2015 IEEE INTERNATIONAL CONFERENCE ON BIOINFORMATICS AND BIOMEDICINE,3,0
1071-5819,INTERNATIONAL JOURNAL OF HUMAN-COMPUTER STUDIES,1,0
1465-6906,GENOME BIOLOGY,30,0
1545-5963,IEEE-ACM TRANSACTIONS ON COMPUTATIONAL BIOLOGY AND BIOINFORMATICS,13,0
0957-4174,EXPERT SYSTEMS WITH APPLICATIONS,4,0
0025-7338,BULLETIN OF THE MEDICAL LIBRARY ASSOCIATION,8,0
1526-954X,GENESIS,4,0
1474-7596,GENOME BIOLOGY,6,0
1471-0056,NATURE REVIEWS GENETICS,39,0
0964-6906,HUMAN MOLECULAR GENETICS,10,0
1568-1637,AGEING RESEARCH REVIEWS,2,0
1471-2156,BMC GENETICS,2,0
0964-4563,TOBACCO CONTROL,1,0
0006-3223,BIOLOGICAL PSYCHIATRY,1,0
1470-269X,PHARMACOGENOMICS JOURNAL,1,0
1469-493X,COCHRANE DATABASE OF SYSTEMATIC REVIEWS,1,0
1474-175X,NATURE REVIEWS CANCER,9,0
0028-4793,NEW ENGLAND JOURNAL OF MEDICINE,8,0
0749-3797,AMERICAN JOURNAL OF PREVENTIVE MEDICINE,1,0
0965-2140,ADDICTION,1,0
0169-328X,MOLECULAR BRAIN RESEARCH,1,0
0340-6717,HUMAN GENETICS,7,0
0893-7648,MOLECULAR NEUROBIOLOGY,2,0
1931-7913,CBE-LIFE SCIENCES EDUCATION,1,0
0009-9236,CLINICAL PHARMACOLOGY & THERAPEUTICS,4,0
0820-3946,CANADIAN MEDICAL ASSOCIATION JOURNAL,1,0
0098-7484,JAMA-JOURNAL OF THE AMERICAN MEDICAL ASSOCIATION,7,0
0095-4543,PRIMARY CARE,1,0
0148-7299,AMERICAN JOURNAL OF MEDICAL GENETICS PART B-NEUROPSYCHIATRIC GENETICS,1,0
0785-3890,ANNALS OF MEDICINE,2,0
0003-990X,ARCHIVES OF GENERAL PSYCHIATRY,1,0
0893-133X,NEUROPSYCHOPHARMACOLOGY,1,0
1359-4184,MOLECULAR PSYCHIATRY,1,0
1532-4435,JOURNAL OF MACHINE LEARNING RESEARCH,11,0
0002-8231,JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE,6,0
1432-5012,INTERNATIONAL JOURNAL ON DIGITAL LIBRARIES,2,0
0091-6765,ENVIRONMENTAL HEALTH PERSPECTIVES,3,0
1386-4564,INFORMATION RETRIEVAL,9,0
1076-9757,JOURNAL OF ARTIFICIAL INTELLIGENCE RESEARCH,3,0
2330-1635,JOURNAL OF THE ASSOCIATION FOR INFORMATION SCIENCE AND TECHNOLOGY,1,0
2052-4463,SCIENTIFIC DATA,10,0
0021-972X,JOURNAL OF CLINICAL ENDOCRINOLOGY & METABOLISM,2,0
2056-676X,NATURE REVIEWS DISEASE PRIMERS,1,0
0889-8529,ENDOCRINOLOGY AND METABOLISM CLINICS OF NORTH AMERICA,1,0
1178-2021,NEUROPSYCHIATRIC DISEASE AND TREATMENT,1,0
0015-0282,FERTILITY AND STERILITY,1,0
1477-7827,REPRODUCTIVE BIOLOGY AND ENDOCRINOLOGY,1,0
0012-1797,DIABETES,2,0
2045-2322,SCIENTIFIC REPORTS,18,0
2156-6976,AMERICAN JOURNAL OF CANCER RESEARCH,1,0
1544-9173,PLOS BIOLOGY,17,0
1046-2023,METHODS,9,0
0036-8075,SCIENCE,105,0
1568-9972,AUTOIMMUNITY REVIEWS,1,0
0027-8424,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,78,0
2041-1723,NATURE COMMUNICATIONS,23,0
1474-1733,NATURE REVIEWS IMMUNOLOGY,5,0
0009-9104,CLINICAL AND EXPERIMENTAL IMMUNOLOGY,1,0
0169-409X,ADVANCED DRUG DELIVERY REVIEWS,2,0
1538-4101,CELL CYCLE,3,0
1097-2765,MOLECULAR CELL,19,0
0092-8674,CELL,49,0
1471-0072,NATURE REVIEWS MOLECULAR CELL BIOLOGY,10,0
1674-2052,MOLECULAR PLANT,4,0
0261-4189,EMBO JOURNAL,5,0
1664-462X,FRONTIERS IN PLANT SCIENCE,7,0
1355-8382,RNA-A PUBLICATION OF THE RNA SOCIETY,15,0
0008-5472,CANCER RESEARCH,9,0
0022-0957,JOURNAL OF EXPERIMENTAL BOTANY,8,0
0009-8981,CLINICA CHIMICA ACTA,4,0
1001-0602,CELL RESEARCH,2,0
1545-9993,NATURE STRUCTURAL & MOLECULAR BIOLOGY,5,0
0981-9428,PLANT PHYSIOLOGY AND BIOCHEMISTRY,2,0
0022-2593,JOURNAL OF MEDICAL GENETICS,3,0
1471-2229,BMC PLANT BIOLOGY,11,0
1021-335X,ONCOLOGY REPORTS,3,0
0014-5793,FEBS LETTERS,7,0
0028-646X,NEW PHYTOLOGIST,12,0
0032-0781,PLANT AND CELL PHYSIOLOGY,9,0
1097-6256,NATURE NEUROSCIENCE,3,0
0006-291X,BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,11,0
0002-7685,AMERICAN BIOLOGY TEACHER,1,0
2050-084X,ELIFE,10,0
1471-2407,BMC CANCER,2,0
0959-8049,EUROPEAN JOURNAL OF CANCER,2,0
0270-9139,HEPATOLOGY,7,0
0065-230X,ADVANCES IN CANCER RESEARCH,1,0
0027-8874,JOURNAL OF THE NATIONAL CANCER INSTITUTE,2,0
0002-9297,AMERICAN JOURNAL OF HUMAN GENETICS,16,0
1542-6416,CLINICAL PROTEOMICS,1,0
0888-7543,GENOMICS,14,0
0030-2414,ONCOLOGY,1,0
0006-3002,BIOCHIMICA ET BIOPHYSICA ACTA-MOLECULAR BASIS OF DISEASE,5,0
0021-9258,JOURNAL OF BIOLOGICAL CHEMISTRY,25,0
0195-668X,EUROPEAN HEART JOURNAL,2,0
1943-0264,COLD SPRING HARBOR PERSPECTIVES IN BIOLOGY,2,0
0893-6080,NEURAL NETWORKS,1,0
0099-5355,LANCET,2,0
0959-8138,BRITISH MEDICAL JOURNAL,2,0
0169-2607,COMPUTER METHODS AND PROGRAMS IN BIOMEDICINE,5,0
2162-402X,ONCOIMMUNOLOGY,1,0
0007-9235,CA-A CANCER JOURNAL FOR CLINICIANS,1,0
0890-9091,ONCOLOGY-NEW YORK,1,0
0815-9319,JOURNAL OF GASTROENTEROLOGY AND HEPATOLOGY,1,0
1386-6346,HEPATOLOGY RESEARCH,1,0
1524-9557,JOURNAL OF IMMUNOTHERAPY,1,0
2041-2649,BRIEFINGS IN FUNCTIONAL GENOMICS,4,0
1949-2553,ONCOTARGET,6,0
1045-9227,IEEE TRANSACTIONS ON NEURAL NETWORKS,1,0
1574-0153,CANCER BIOMARKERS,1,0
0933-3657,ARTIFICIAL INTELLIGENCE IN MEDICINE,9,0
0892-7014,BIOFOULING,2,0
0926-9630,"MEDINFO 2001: PROCEEDINGS OF THE 10TH WORLD CONGRESS ON MEDICAL INFORMATICS, PTS 1 AND 2",9,0
0167-739X,FUTURE GENERATION COMPUTER SYSTEMS-THE INTERNATIONAL JOURNAL OF GRID COMPUTING AND ESCIENCE,2,0
1089-7801,IEEE INTERNET COMPUTING,1,0
0148-5598,JOURNAL OF MEDICAL SYSTEMS,1,0
0095-4403,BULLETIN OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE,1,0
0032-0889,PLANT PHYSIOLOGY,15,0
0021-8561,JOURNAL OF AGRICULTURAL AND FOOD CHEMISTRY,1,0
2314-6133,BIOMED RESEARCH INTERNATIONAL,6,0
0167-4412,PLANT MOLECULAR BIOLOGY,8,0
1464-6722,MOLECULAR PLANT PATHOLOGY,3,0
0929-1873,EUROPEAN JOURNAL OF PLANT PATHOLOGY,3,0
0031-9422,PHYTOCHEMISTRY,4,0
0032-0862,PLANT PATHOLOGY,1,0
1360-1385,TRENDS IN PLANT SCIENCE,2,0
0378-4274,TOXICOLOGY LETTERS,1,0
1364-5072,JOURNAL OF APPLIED MICROBIOLOGY,1,0
0885-5765,PHYSIOLOGICAL AND MOLECULAR PLANT PATHOLOGY,2,0
0098-0331,JOURNAL OF CHEMICAL ECOLOGY,1,0
0735-2689,CRITICAL REVIEWS IN PLANT SCIENCES,1,0
1916-2790,BOTANY-BOTANIQUE,1,0
2150-7511,MBIO,2,0
1573-3882,METABOLOMICS,2,0
1046-8188,ACM TRANSACTIONS ON INFORMATION SYSTEMS,5,0
0306-4573,INFORMATION PROCESSING & MANAGEMENT,12,0
0302-9743,ADVANCES IN INFORMATION RETRIEVAL,26,0
1438-8871,JOURNAL OF MEDICAL INTERNET RESEARCH,3,0
1531-6912,COMPARATIVE AND FUNCTIONAL GENOMICS,1,0
0066-4197(print),"ANNUAL REVIEW OF GENETICS, VOL 46",1,0
0890-9369,GENES & DEVELOPMENT,12,0
1092-2172,MICROBIOLOGY AND MOLECULAR BIOLOGY REVIEWS,1,0
1591-8890,CLINICAL AND EXPERIMENTAL MEDICINE,1,0
1942-325X,CIRCULATION-CARDIOVASCULAR GENETICS,1,0
1465-7392,NATURE CELL BIOLOGY,5,0
1582-4934,JOURNAL OF CELLULAR AND MOLECULAR MEDICINE,2,0
0735-1097,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,1,0
1088-9051,GENOME RESEARCH,110,0
0021-9150,ATHEROSCLEROSIS,2,0
1548-7091,NATURE METHODS,39,0
0009-7330,CIRCULATION RESEARCH,3,0
1438-4639,INTERNATIONAL JOURNAL OF HYGIENE AND ENVIRONMENTAL HEALTH,1,0
1313-2989,ZOOKEYS,6,0
0175-8659,JOURNAL OF APPLIED ICHTHYOLOGY,1,0
1631-0691,COMPTES RENDUS BIOLOGIES,1,0
1940-1736,MITOCHONDRIAL DNA,2,0
0378-5955,HEARING RESEARCH,1,0
1467-2960,FISH AND FISHERIES,1,0
0956-7135,FOOD CONTROL,3,0
1471-8278,MOLECULAR ECOLOGY NOTES,3,0
0736-6205,BIOTECHNIQUES,4,0
0028-1042,NATURWISSENSCHAFTEN,1,0
0022-1112,JOURNAL OF FISH BIOLOGY,1,0
1755-098X,MOLECULAR ECOLOGY RESOURCES,4,0
0023-6837,LABORATORY INVESTIGATION,1,0
0960-0760,JOURNAL OF STEROID BIOCHEMISTRY AND MOLECULAR BIOLOGY,1,0
1934-5909,CELL STEM CELL,2,0
1742-206X,MOLECULAR BIOSYSTEMS,5,0
1791-2997,MOLECULAR MEDICINE REPORTS,2,0
0027-5107,MUTATION RESEARCH-FUNDAMENTAL AND MOLECULAR MECHANISMS OF MUTAGENESIS,2,0
0016-6731,GENETICS,15,0
0304-3835,CANCER LETTERS,2,0
1748-717X,RADIATION ONCOLOGY,1,0
1422-0067,INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES,4,0
1389-1723,JOURNAL OF BIOSCIENCE AND BIOENGINEERING,1,0
0168-6496,FEMS MICROBIOLOGY ECOLOGY,1,0
0304-3800,ECOLOGICAL MODELLING,3,0
0929-1393,APPLIED SOIL ECOLOGY,1,0
0066-4170,ANNUAL REVIEW OF ENTOMOLOGY,2,0
1543-592X,ANNUAL REVIEW OF ECOLOGY EVOLUTION AND SYSTEMATICS,1,0
1472-6750,BMC BIOTECHNOLOGY,1,0
0829-318X,TREE PHYSIOLOGY,1,0
1342-4580,PLANT BIOTECHNOLOGY,1,0
1614-2942,TREE GENETICS & GENOMES,3,0
1930-2126,BIORESOURCES,1,0
0958-1669,CURRENT OPINION IN BIOTECHNOLOGY,3,0
1877-3435,CURRENT OPINION IN ENVIRONMENTAL SUSTAINABILITY,1,0
1474-760X,GENOME BIOLOGY,65,0
1415-4757,GENETICS AND MOLECULAR BIOLOGY,1,0
0003-4819,ANNALS OF INTERNAL MEDICINE,1,0
0360-0300,ACM COMPUTING SURVEYS,3,0
0076-6879,COMPUTER METHODS FOR MACROMOLECULAR SEQUENCE ANALYSIS,2,0
1314-4057,MYCOKEYS,5,0
2210-6340,IMA FUNGUS,2,0
0014-3820,EVOLUTION,4,0
0027-5514,MYCOLOGIA,4,0
0962-8436,PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,6,0
1617-416X,MYCOLOGICAL PROGRESS,1,0
1740-1526,NATURE REVIEWS MICROBIOLOGY,9,0
1087-1845,FUNGAL GENETICS AND BIOLOGY,1,0
1055-7903,MOLECULAR PHYLOGENETICS AND EVOLUTION,4,0
1944-3277,STANDARDS IN GENOMIC SCIENCES,2,0
1369-3786,MEDICAL MYCOLOGY,1,0
0031-5850,PERSOONIA,2,0
0166-0616,STUDIES IN MYCOLOGY,3,0
1560-2745,FUNGAL DIVERSITY,1,0
0093-4666,MYCOTAXON,1,0
1598-2254,PLANT PATHOLOGY JOURNAL,1,0
0962-1083,MOLECULAR ECOLOGY,8,0
0163-3864,JOURNAL OF NATURAL PRODUCTS,1,0
0095-1137,JOURNAL OF CLINICAL MICROBIOLOGY,10,0
1063-5157,SYSTEMATIC BIOLOGY,2,0
1471-2148,BMC EVOLUTIONARY BIOLOGY,4,0
0014-2956,EUROPEAN JOURNAL OF BIOCHEMISTRY,3,0
1252-607X,PARASITE-JOURNAL DE LA SOCIETE FRANCAISE DE PARASITOLOGIE,1,0
1931-3128,CELL HOST & MICROBE,6,0
0009-2665,CHEMICAL REVIEWS,2,0
1742-464X,FEBS JOURNAL,3,0
0022-1333,JOURNAL OF GENETICS,1,0
0885-6125,MACHINE LEARNING,10,0
0891-2017,COMPUTATIONAL LINGUISTICS,6,0
0001-0782,COMMUNICATIONS OF THE ACM,9,0
0022-0418,JOURNAL OF DOCUMENTATION,1,0
0022-2836,JOURNAL OF MOLECULAR BIOLOGY,43,0
1757-7004,WILEY INTERDISCIPLINARY REVIEWS-RNA,2,0
0938-8990,MAMMALIAN GENOME,11,0
0969-9961,NEUROBIOLOGY OF DISEASE,2,0
0105-4538,ALLERGY,3,0
0091-6749,JOURNAL OF ALLERGY AND CLINICAL IMMUNOLOGY,2,0
1528-4050,CURRENT OPINION IN ALLERGY AND CLINICAL IMMUNOLOGY,1,0
0513-5796,YONSEI MEDICAL JOURNAL,1,0
1757-6180,BIOANALYSIS,2,0
0929-8665,PROTEIN AND PEPTIDE LETTERS,2,0
1613-4125,MOLECULAR NUTRITION & FOOD RESEARCH,3,0
0077-8923,GENETICALLY ENGINEERED FOODS ASSESSING POTENTIAL ALLERGENICITY,1,0
1529-7322,CURRENT ALLERGY AND ASTHMA REPORTS,3,0
1338-7758,STUDIA PHILOSOPHICA KANTIANA,1,0
0008-8749,CELLULAR IMMUNOLOGY,2,0
1323-8930,ALLERGOLOGY INTERNATIONAL,1,0
0168-9525,TRENDS IN GENETICS,17,0
0352-5139,JOURNAL OF THE SERBIAN CHEMICAL SOCIETY,1,0
1874-7787,MARINE GENOMICS,1,0
0012-1606,DEVELOPMENTAL BIOLOGY,4,0
1567-133X,GENE EXPRESSION PATTERNS,1,0
1631-0683,COMPTES RENDUS PALEVOL,1,0
0378-1119,GENE,8,0
0065-2806(print),PROGRESS IN MOSQUITO RESEARCH,1,0
1754-2189,NATURE PROTOCOLS,12,0
1999-4915,VIRUSES-BASEL,2,0
0270-6474,JOURNAL OF NEUROSCIENCE,2,0
0020-0255,INFORMATION SCIENCES,1,0
0306-4379,INFORMATION SYSTEMS,2,0
0897-1889,JOURNAL OF DIGITAL IMAGING,1,0
1535-3893,JOURNAL OF PROTEOME RESEARCH,15,0
2155-6377,INTERNATIONAL JOURNAL OF INFORMATION RETRIEVAL RESEARCH,1,0
0021-9533,JOURNAL OF CELL SCIENCE,2,0
0026-895X,MOLECULAR PHARMACOLOGY,1,0
2056-5968,CELL DISCOVERY,1,0
0006-2960,BIOCHEMISTRY,4,0
0362-1642(print),"ANNUAL REVIEW OF PHARMACOLOGY AND TOXICOLOGY, VOL 56",1,0
0300-5127,BIOCHEMICAL SOCIETY TRANSACTIONS,4,0
0031-6997,PHARMACOLOGICAL REVIEWS,2,0
0163-7258,PHARMACOLOGY & THERAPEUTICS,1,0
0952-5041,JOURNAL OF MOLECULAR ENDOCRINOLOGY,1,0
0898-6568,CELLULAR SIGNALLING,1,0
1744-4292,MOLECULAR SYSTEMS BIOLOGY,14,0
1060-6823,RECEPTORS & CHANNELS,2,0
2328-9503,ANNALS OF CLINICAL AND TRANSLATIONAL NEUROLOGY,1,0
0007-1188,BRITISH JOURNAL OF PHARMACOLOGY,3,0
0948-695X,JOURNAL OF UNIVERSAL COMPUTER SCIENCE,1,0
0938-7994,EUROPEAN RADIOLOGY,1,0
1740-357X,JOURNAL OF SPECIALISED TRANSLATION,1,0
0271-5333,RADIOGRAPHICS,1,0
0033-8419,RADIOLOGY,1,0
1861-6410,INTERNATIONAL JOURNAL OF COMPUTER ASSISTED RADIOLOGY AND SURGERY,1,0
1386-5056,INTERNATIONAL JOURNAL OF MEDICAL INFORMATICS,2,0
0925-2312,NEUROCOMPUTING,2,0
0066-4227,ANNUAL REVIEW OF MICROBIOLOGY,1,0
1560-7917,EUROSURVEILLANCE,1,0
1552-6283,INTERNATIONAL JOURNAL ON SEMANTIC WEB AND INFORMATION SYSTEMS,1,0
0018-9162,COMPUTER,3,0
1570-8268,JOURNAL OF WEB SEMANTICS,1,0
0163-5808,SIGMOD RECORD,1,0
2159-8274,CANCER DISCOVERY,5,0
1535-6108,CANCER CELL,6,0
1945-0877,SCIENCE SIGNALING,2,0
1756-994X,GENOME MEDICINE,3,0
1078-0432,CLINICAL CANCER RESEARCH,6,0
0270-7306,MOLECULAR AND CELLULAR BIOLOGY,6,0
0021-9525,JOURNAL OF CELL BIOLOGY,4,0
1752-7163,JOURNAL OF BREATH RESEARCH,1,0
0735-7907,CANCER INVESTIGATION,1,0
0021-9673,JOURNAL OF CHROMATOGRAPHY A,1,0
0008-543X,CANCER,2,0
0302-2838,EUROPEAN UROLOGY,1,0
0165-9936,TRAC-TRENDS IN ANALYTICAL CHEMISTRY,1,0
0035-9203,TRANSACTIONS OF THE ROYAL SOCIETY OF TROPICAL MEDICINE AND HYGIENE,1,0
0003-2670,ANALYTICA CHIMICA ACTA,1,0
0003-4932,ANNALS OF SURGERY,1,0
1569-9048,RESPIRATORY PHYSIOLOGY & NEUROBIOLOGY,1,0
1473-7159,EXPERT REVIEW OF MOLECULAR DIAGNOSTICS,1,0
0021-924X,JOURNAL OF BIOCHEMISTRY,1,0
0007-0920,BRITISH JOURNAL OF CANCER,5,0
1743-5889,NANOMEDICINE,1,0
0967-3334,PHYSIOLOGICAL MEASUREMENT,1,0
0951-4198,RAPID COMMUNICATIONS IN MASS SPECTROMETRY,1,0
1759-4774,NATURE REVIEWS CLINICAL ONCOLOGY,2,0
1664-8021,FRONTIERS IN GENETICS,2,0
0304-4165,BIOCHIMICA ET BIOPHYSICA ACTA-GENERAL SUBJECTS,2,0
0950-9232,ONCOGENE,8,0
1073-2322,SHOCK,1,0
1369-5266,CURRENT OPINION IN PLANT BIOLOGY,5,0
1420-682X,CELLULAR AND MOLECULAR LIFE SCIENCES,4,0
0014-4754,EXPERIENTIA,1,0
0122-0268,REVISTA MVZ CORDOBA,1,0
1436-2228,MARINE BIOTECHNOLOGY,2,0
1674-7305,SCIENCE CHINA-LIFE SCIENCES,1,0
1050-4648,FISH & SHELLFISH IMMUNOLOGY,2,0
0044-8486,AQUACULTURE,3,0
1353-5773,AQUACULTURE NUTRITION,1,0
0022-1503,JOURNAL OF HEREDITY,6,0
0931-2439,JOURNAL OF ANIMAL PHYSIOLOGY AND ANIMAL NUTRITION,1,0
0028-3878,NEUROLOGY,2,0
1874-9399,BIOCHIMICA ET BIOPHYSICA ACTA-GENE REGULATORY MECHANISMS,2,0
0021-9738,JOURNAL OF CLINICAL INVESTIGATION,6,0
2159-3337,NUCLEIC ACID THERAPEUTICS,1,0
0896-6273,NEURON,2,0
1946-6234,SCIENCE TRANSLATIONAL MEDICINE,2,0
1019-6439,INTERNATIONAL JOURNAL OF ONCOLOGY,2,0
1568-7864,DNA REPAIR,1,0
1566-5232,CURRENT GENE THERAPY,1,0
1553-7404,PLOS GENETICS,9,0
1462-2416,PHARMACOGENOMICS,1,0
1010-4283,TUMOR BIOLOGY,2,0
1059-7794,HUMAN MUTATION,15,0
1018-4813,EUROPEAN JOURNAL OF HUMAN GENETICS,1,0
1553-7390,PLOS GENETICS,8,0
1755-8794,BMC MEDICAL GENOMICS,5,0
0105-2896,IMMUNOLOGICAL REVIEWS,2,0
0962-1075,INSECT MOLECULAR BIOLOGY,2,0
1664-042X,FRONTIERS IN PHYSIOLOGY,4,0
0960-9822,CURRENT BIOLOGY,4,0
0161-5890,MOLECULAR IMMUNOLOGY,1,0
1125-4653,JOURNAL OF PLANT PATHOLOGY,1,0
0007-4853,BULLETIN OF ENTOMOLOGICAL RESEARCH,1,0
0250-5991,JOURNAL OF BIOSCIENCES,2,0
0955-0674,CURRENT OPINION IN CELL BIOLOGY,1,0
0965-1748,INSECT BIOCHEMISTRY AND MOLECULAR BIOLOGY,5,0
0019-5022,INDIAN JOURNAL OF AGRICULTURAL SCIENCES,1,0
1741-7007,BMC BIOLOGY,6,0
1545-7885,PLOS BIOLOGY,11,0
2214-5745,CURRENT OPINION IN INSECT SCIENCE,2,0
0959-6658,GLYCOBIOLOGY,2,0
0015-4040,FLORIDA ENTOMOLOGIST,4,0
0378-1097,FEMS MICROBIOLOGY LETTERS,3,0
0282-0080,GLYCOCONJUGATE JOURNAL,1,0
1537-744X,SCIENTIFIC WORLD JOURNAL,2,0
0145-305X,DEVELOPMENTAL AND COMPARATIVE IMMUNOLOGY,2,0
1554-8627,AUTOPHAGY,5,0
0031-949X,PHYTOPATHOLOGY,2,0
0065-2598(print),"MONOOXYGENASE, PEROXIDASE AND PEROXYGENASE PROPERTIES AND MECHANISMS OF CYTOCHROME P450",2,0
0300-9475,SCANDINAVIAN JOURNAL OF IMMUNOLOGY,1,0
0022-1767,JOURNAL OF IMMUNOLOGY,5,0
1617-4615,MOLECULAR GENETICS AND GENOMICS,6,0
