,SOURCE_A,SOURCE_J,TARGET_A,TARGET_J,YEAR
1,WOS:000417660400001,0010-4825,WOS:000375575200003,0302-9743,2015
2,WOS:000417660400001,0010-4825,WOS:000251871500005,0934-5043,2008
3,WOS:000417660400001,0010-4825,WOS:000265422400008,0302-9743,2008
4,WOS:000417660400001,0010-4825,WOS:000380595300003,0304-3975,2016
5,WOS:000417660400001,0010-4825,WOS:000264553400001,0302-9743,2009
6,WOS:000417660400001,0010-4825,WOS:000317540800011,1548-7199,2012
7,WOS:000417660400001,0010-4825,WOS:000365046400013,0302-9743,2015
8,WOS:000417660400001,0010-4825,WOS:000398167200003,1433-2779,2017
9,WOS:000417660400001,0010-4825,FORA DA BASE,Garland science,2013
10,WOS:000417660400001,0010-4825,FORA DA BASE,IEEE-ACM Transaction on Computational Biology and Bioinformatics,5
11,WOS:000417660400001,0010-4825,FORA DA BASE,Annals of University of Bucharest,2014
12,WOS:000417660400001,0010-4825,FORA DA BASE,Tech. Rep 1187,2017
13,WOS:000417660400001,0010-4825,FORA DA BASE,Tech. rep,2016
14,WOS:000417660400001,0010-4825,FORA DA BASE,ELECTRONIC PROCEEDINGS IN THEORETICAL COMPUTER SCIENCE,2010
15,WOS:000417660400001,0010-4825,WOS:000288255800035,1567-7818,2011
16,WOS:000417660400001,0010-4825,WOS:000248787000024,1873-3468,2007
17,WOS:000417660400001,0010-4825,WOS:000344038500007,0167-6423,2014
18,WOS:000417660400001,0010-4825,FORA DA BASE,Critical Reviews in Eukaryotic Gene Expression,1994
19,WOS:000417660400002,0010-4825,WOS:000393726500039,1746-8094,2017
20,WOS:000417660400002,0010-4825,WOS:000316725800002,0301-5629,2013
21,WOS:000417660400002,0010-4825,WOS:000344553100014,0361-803X,2014
22,WOS:000417660400002,0010-4825,WOS:000314899200013,0720-048X,2013
23,WOS:000417660400002,0010-4825,WOS:000088747800004,0033-8389,2000
24,WOS:000417660400002,0010-4825,WOS:000221047300003,0885-3010,2004
25,WOS:000417660400002,0010-4825,WOS:000300300200009,0033-8419,2012
26,WOS:000417660400002,0010-4825,WOS:000266603500005,1305-3825,2009
27,WOS:000417660400002,0010-4825,WOS:000322225400023,0361-803X,2013
28,WOS:000417660400002,0010-4825,WOS:000288848800009,0033-8419,2011
29,WOS:000417660400002,0010-4825,WOS:000343918900004,1867-1071,2014
30,WOS:000417660400002,0010-4825,WOS:000383625200026,0938-7994,2016
31,WOS:000417660400002,0010-4825,WOS:000303875900010,0938-7994,2012
32,WOS:000417660400002,0010-4825,WOS:000358615500008,1057-7149,2015
33,WOS:000417660400002,0010-4825,WOS:000306324600002,0007-0920,2012
34,WOS:000417660400002,0010-4825,WOS:000288751500015,1465-5411,2010
35,WOS:000417660400002,0010-4825,WOS:000274567300018,0031-9228,2010
36,WOS:000417660400002,0010-4825,WOS:000367632700012,0895-6111,2015
37,WOS:000417660400002,0010-4825,WOS:000334220800001,2314-6133,2014
38,WOS:000417660400002,0010-4825,WOS:000266570500003,1063-5203,2009
39,WOS:000417660400002,0010-4825,WOS:000325484600009,0720-048X,2013
40,WOS:000417660400002,0010-4825,FORA DA BASE,J. Ultrasound Med.,1991
41,WOS:000417660400002,0010-4825,FORA DA BASE,Am. J. Sung.,2004
42,WOS:000417660400002,0010-4825,FORA DA BASE,Technical Report,1997
43,WOS:000417660400002,0010-4825,FORA DA BASE,J Ultrasound,2012
44,WOS:000417660400002,0010-4825,WOS:000323139800002,1229-6929,2013
45,WOS:000417660400002,0010-4825,WOS:000369641600006,0025-7974,2015
46,WOS:000417660400002,0010-4825,WOS:000342348800005,2211-5684,2014
47,WOS:000417660400002,0010-4825,WOS:000263773800022,0002-9947,2009
48,WOS:000417660400002,0010-4825,WOS:000355212100004,0720-048X,2015
49,WOS:000417660400002,0010-4825,WOS:000367288100015,1068-9265,2015
50,WOS:000417660400002,0010-4825,WOS:000316331200017,0938-7994,2013
51,WOS:000417660400002,0010-4825,WOS:000331458800004,0020-9996,2014
52,WOS:000417660400002,0010-4825,WOS:000344232100007,0033-8419,2014
53,WOS:000417660400002,0010-4825,WOS:000276815900005,1057-7149,2010
54,WOS:000417660400002,0010-4825,WOS:000364991800006,0169-2607,2015
55,WOS:000417660400002,0010-4825,WOS:000320197000001,0129-0657,2013
56,WOS:000417660400002,0010-4825,WOS:000303170100011,1474-175X,2012
57,WOS:000417660400002,0010-4825,WOS:000317184400015,0041-624X,2013
