ISSN,TITLE,TOT_DEGREE,TOT_ART
0001-5342,ACTA BIOTHEORETICA,9,0
2194-573X,International Journal of Biostatistics,0,0
1547-1063,Mathematical Biosciences and Engineering,88,0
1431-7613,THEORY IN BIOSCIENCES,3,0
1946-6315,Statistics in Biopharmaceutical Research,0,0
0385-4035,Hokkaido Mathematical Journal,0,0
1759-0876,Wiley Interdisciplinary Reviews-Computational Molecular Science,0,0
2156-7018,Journal of Medical Imaging and Health Informatics,1,0
1756-0381,BioData Mining,0,0
2194-6302,Statistical Applications in Genetics and Molecular Biology,0,0
0219-7200,Journal of Bioinformatics and Computational Biology,0,0
1913-2751,Interdisciplinary Sciences-Computational Life Sciences,0,0
2168-2194,IEEE Journal of Biomedical and Health Informatics,0,0
1759-2879,Research Synthesis Methods,0,0
1662-5196,Frontiers in Neuroinformatics,0,0
2041-1480,Journal of Biomedical Semantics,0,0
1751-3758,Journal of Biological Dynamics,15,0
1687-5265,Computational Intelligence and Neuroscience,0,0
0741-0395,GENETIC EPIDEMIOLOGY,0,0
0020-0255,INFORMATION SCIENCES,12,0
1028-6276,IRANIAN JOURNAL OF SCIENCE AND TECHNOLOGY TRANSACTION A-SCIENCE,2,0
0340-6253,MATCH-COMMUNICATIONS IN MATHEMATICAL AND IN COMPUTER CHEMISTRY,10,0
0973-1458,INDIAN JOURNAL OF PHYSICS,4,0
0012-365X,DISCRETE MATHEMATICS,4,0
0304-3800,ECOLOGICAL MODELLING,88,0
0022-247X,JOURNAL OF MATHEMATICAL ANALYSIS AND APPLICATIONS,355,0
1350-2379,IEE PROCEEDINGS-CONTROL THEORY AND APPLICATIONS,1,0
1468-1218,NONLINEAR ANALYSIS-REAL WORLD APPLICATIONS,376,0
0749-159X,NUMERICAL METHODS FOR PARTIAL DIFFERENTIAL EQUATIONS,11,0
1007-5704,COMMUNICATIONS IN NONLINEAR SCIENCE AND NUMERICAL SIMULATION,142,0
0932-0784,ZEITSCHRIFT FUR NATURFORSCHUNG SECTION A-A JOURNAL OF PHYSICAL SCIENCES,15,0
0096-3003,APPLIED MATHEMATICS AND COMPUTATION,366,0
0377-0427,JOURNAL OF COMPUTATIONAL AND APPLIED MATHEMATICS,77,0
0898-1221,COMPUTERS & MATHEMATICS WITH APPLICATIONS,109,0
0020-7160,INTERNATIONAL JOURNAL OF COMPUTER MATHEMATICS,13,0
1359-4311,APPLIED THERMAL ENGINEERING,1,0
1641-876X,INTERNATIONAL JOURNAL OF APPLIED MATHEMATICS AND COMPUTER SCIENCE,2,0
1290-0729,INTERNATIONAL JOURNAL OF THERMAL SCIENCES,24,0
0045-7906,COMPUTERS & ELECTRICAL ENGINEERING,2,0
0307-904X,APPLIED MATHEMATICAL MODELLING,154,0
0165-0114,FUZZY SETS AND SYSTEMS,16,0
0377-2217,EUROPEAN JOURNAL OF OPERATIONAL RESEARCH,17,0
0033-569X,QUARTERLY OF APPLIED MATHEMATICS,10,0
0895-7177,MATHEMATICAL AND COMPUTER MODELLING,155,0
1753-5123,REVIEWS IN AQUACULTURE,3,0
0924-090X,NONLINEAR DYNAMICS,83,0
1751-570X,NONLINEAR ANALYSIS-HYBRID SYSTEMS,18,0
1999-4915,VIRUSES-BASEL,1,0
0006-291X,BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,6,0
1932-6203,PLOS ONE,36,0
0887-3585,PROTEINS-STRUCTURE FUNCTION AND BIOINFORMATICS,12,0
0022-2836,JOURNAL OF MOLECULAR BIOLOGY,13,0
1615-9853,PROTEOMICS,3,0
0305-1048,NUCLEIC ACIDS RESEARCH,23,0
1741-7015,BMC MEDICINE,4,0
0882-8245,VIRAL IMMUNOLOGY,2,0
0092-8674,CELL,13,0
0022-538X,JOURNAL OF VIROLOGY,16,0
1439-4227,CHEMBIOCHEM,1,0
1476-0584,EXPERT REVIEW OF VACCINES,2,0
0042-6822,VIROLOGY,2,0
1553-7366,PLOS PATHOGENS,2,0
0022-1317,JOURNAL OF GENERAL VIROLOGY,4,0
0266-7061,COMPUTER APPLICATIONS IN THE BIOSCIENCES,4,0
1097-2765,MOLECULAR CELL,1,0
0003-9985,ARCHIVES OF PATHOLOGY & LABORATORY MEDICINE,1,0
0140-6736,LANCET,11,0
0168-6445,FEMS MICROBIOLOGY REVIEWS,1,0
0028-1042,NATURWISSENSCHAFTEN,1,0
1754-2189,NATURE PROTOCOLS,4,0
0300-5526,INTERVIROLOGY,1,0
1746-0794,FUTURE VIROLOGY,2,0
2150-7511,MBIO,1,0
0028-0836,NATURE,89,0
1740-1526,NATURE REVIEWS MICROBIOLOGY,5,0
0006-2960,BIOCHEMISTRY,3,0
1548-7091,NATURE METHODS,2,0
1532-0820,COMPARATIVE MEDICINE,1,0
0166-0934,JOURNAL OF VIROLOGICAL METHODS,1,0
0737-4038,MOLECULAR BIOLOGY AND EVOLUTION,6,0
0022-1899,JOURNAL OF INFECTIOUS DISEASES,23,0
0027-8424,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,71,0
0168-1702,VIRUS RESEARCH,2,0
0036-8075,SCIENCE,109,0
1935-2735,PLOS NEGLECTED TROPICAL DISEASES,4,0
1531-3492,DISCRETE AND CONTINUOUS DYNAMICAL SYSTEMS-SERIES B,61,0
0960-0779,CHAOS SOLITONS & FRACTALS,157,0
1549-1676,PLOS MEDICINE,2,0
0962-8436,PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY OF LONDON SERIES B-BIOLOGICAL SCIENCES,24,0
1201-9712,INTERNATIONAL JOURNAL OF INFECTIOUS DISEASES,4,0
0893-8512,CLINICAL MICROBIOLOGY REVIEWS,2,0
0036-1410,SIAM JOURNAL ON MATHEMATICAL ANALYSIS,72,0
0010-3640,COMMUNICATIONS ON PURE AND APPLIED MATHEMATICS,11,0
0264-410X,VACCINE,10,0
0036-1399,SIAM JOURNAL ON APPLIED MATHEMATICS,163,0
1386-9620,HEALTH CARE MANAGEMENT SCIENCE,1,0
0003-6811,APPLICABLE ANALYSIS,14,0
1461-023X,ECOLOGY LETTERS,22,0
0094-9655,JOURNAL OF STATISTICAL COMPUTATION AND SIMULATION,1,0
0951-8320,RELIABILITY ENGINEERING & SYSTEM SAFETY,2,0
1350-4533,MEDICAL ENGINEERING & PHYSICS,7,0
0010-4655,COMPUTER PHYSICS COMMUNICATIONS,6,0
2352-9067,IJC HEART & VASCULATURE,1,0
0040-1706,TECHNOMETRICS,3,0
0195-6108,AMERICAN JOURNAL OF NEURORADIOLOGY,1,0
0022-0833,JOURNAL OF ENGINEERING MATHEMATICS,1,0
0039-2499,STROKE,1,0
0009-7322,CIRCULATION,5,0
1364-8152,ENVIRONMENTAL MODELLING & SOFTWARE,2,0
1120-1797,PHYSICA MEDICA,1,0
1932-4553,IEEE JOURNAL OF SELECTED TOPICS IN SIGNAL PROCESSING,4,0
1053-5888,IEEE SIGNAL PROCESSING MAGAZINE,3,0
0096-3518,IEEE TRANSACTIONS ON ACOUSTICS SPEECH AND SIGNAL PROCESSING,2,0
0888-7543,GENOMICS,3,0
1520-6149,"2005 IEEE INTERNATIONAL CONFERENCE ON ACOUSTICS, SPEECH, AND SIGNAL PROCESSING, VOLS 1-5: SPEECH PROCESSING",1,0
0033-8419,RADIOLOGY,3,0
1051-2004,DIGITAL SIGNAL PROCESSING,1,0
1088-9051,GENOME RESEARCH,7,0
0097-8485,COMPUTERS & CHEMISTRY,2,0
1545-5963,IEEE-ACM TRANSACTIONS ON COMPUTATIONAL BIOLOGY AND BIOINFORMATICS,5,0
0302-9743,"FUZZY SYSTEMS AND KNOWLEDGE DISCOVERY, PT 2, PROCEEDINGS",14,0
1549-8328,IEEE TRANSACTIONS ON CIRCUITS AND SYSTEMS I-REGULAR PAPERS,8,0
0016-0032,JOURNAL OF THE FRANKLIN INSTITUTE-ENGINEERING AND APPLIED MATHEMATICS,16,0
1058-6393,"THIRTY-SIXTH ASILOMAR CONFERENCE ON SIGNALS, SYSTEMS & COMPUTERS - CONFERENCE RECORD, VOLS 1 AND 2, CONFERENCE RECORD",2,0
0031-9007,PHYSICAL REVIEW LETTERS,26,0
0340-1200,BIOLOGICAL CYBERNETICS,12,0
1680-0737,26TH SOUTHERN BIOMEDICAL ENGINEERING CONFERENCE: SBEC 2010,1,0
0893-9659,APPLIED MATHEMATICS LETTERS,69,0
0070-217X,"WILDLIFE AND EMERGING ZOONOTIC DISEASES: THE BIOLOGY, CIRCUMSTANCES AND CONSEQUENCES OF CROSS-SPECIES TRANSMISSION",2,0
1471-4914,TRENDS IN MOLECULAR MEDICINE,1,0
1085-3375,ABSTRACT AND APPLIED ANALYSIS,15,0
0378-4754,MATHEMATICS AND COMPUTERS IN SIMULATION,32,0
0002-9939,PROCEEDINGS OF THE AMERICAN MATHEMATICAL SOCIETY,18,0
0925-2312,NEUROCOMPUTING,37,0
1040-7782,NUMERICAL HEAT TRANSFER PART A-APPLICATIONS,1,0
0022-1481,JOURNAL OF HEAT TRANSFER-TRANSACTIONS OF THE ASME,12,0
0044-2267,ZAMM-ZEITSCHRIFT FUR ANGEWANDTE MATHEMATIK UND MECHANIK,3,0
0219-5194,JOURNAL OF MECHANICS IN MEDICINE AND BIOLOGY,28,0
0368-492X,KYBERNETES,7,0
0196-8092,LASERS IN SURGERY AND MEDICINE,1,0
0018-9294,IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,11,0
0020-7462,INTERNATIONAL JOURNAL OF NON-LINEAR MECHANICS,31,0
0031-9155,PHYSICS IN MEDICINE AND BIOLOGY,10,0
0253-6102,COMMUNICATIONS IN THEORETICAL PHYSICS,12,0
0196-8904,ENERGY CONVERSION AND MANAGEMENT,3,0
0263-8231,THIN-WALLED STRUCTURES,1,0
0017-9310,INTERNATIONAL JOURNAL OF HEAT AND MASS TRANSFER,68,0
0002-9440,AMERICAN JOURNAL OF PATHOLOGY,4,0
0305-4179,BURNS,2,0
8750-7587,JOURNAL OF APPLIED PHYSIOLOGY,15,0
0009-2614,CHEMICAL PHYSICS LETTERS,22,0
0735-1933,INTERNATIONAL COMMUNICATIONS IN HEAT AND MASS TRANSFER,23,0
1556-7265,NANOSCALE AND MICROSCALE THERMOPHYSICAL ENGINEERING,1,0
1067-1927,WOUND REPAIR AND REGENERATION,1,0
0195-928X,INTERNATIONAL JOURNAL OF THERMOPHYSICS,1,0
0354-9836,THERMAL SCIENCE,3,0
0149-5739,JOURNAL OF THERMAL STRESSES,1,0
0939-1533,ARCHIVE OF APPLIED MECHANICS,3,0
0170-4214,MATHEMATICAL METHODS IN THE APPLIED SCIENCES,41,0
0021-8790,JOURNAL OF ANIMAL ECOLOGY,35,0
1446-1811,ANZIAM JOURNAL,6,0
0218-1274,INTERNATIONAL JOURNAL OF BIFURCATION AND CHAOS,32,0
0018-9286,IEEE TRANSACTIONS ON AUTOMATIC CONTROL,23,0
1058-4838,CLINICAL INFECTIOUS DISEASES,7,0
0022-0396,JOURNAL OF DIFFERENTIAL EQUATIONS,139,0
1660-4601,INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH,2,0
0126-6705,BULLETIN OF THE MALAYSIAN MATHEMATICAL SCIENCES SOCIETY,3,0
0036-1429,SIAM JOURNAL ON NUMERICAL ANALYSIS,4,0
0951-7715,NONLINEARITY,26,0
0025-5874,MATHEMATISCHE ZEITSCHRIFT,1,0
1674-7283,SCIENCE CHINA-MATHEMATICS,3,0
0044-2275,ZEITSCHRIFT FUR ANGEWANDTE MATHEMATIK UND PHYSIK,12,0
0962-8452,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,36,0
0862-7940,APPLICATIONS OF MATHEMATICS,3,0
0022-2526,STUDIES IN APPLIED MATHEMATICS,5,0
1476-945X,ECOLOGICAL COMPLEXITY,18,0
0022-2402,JOURNAL OF MARINE RESEARCH,1,0
2095-3119,JOURNAL OF INTEGRATIVE AGRICULTURE,1,0
0378-4371,PHYSICA A-STATISTICAL MECHANICS AND ITS APPLICATIONS,46,0
0095-1137,JOURNAL OF CLINICAL MICROBIOLOGY,5,0
0393-2990,EUROPEAN JOURNAL OF EPIDEMIOLOGY,1,0
1040-7294,JOURNAL OF DYNAMICS AND DIFFERENTIAL EQUATIONS,19,0
0002-9262,AMERICAN JOURNAL OF EPIDEMIOLOGY,11,0
0362-546X,NONLINEAR ANALYSIS-THEORY METHODS & APPLICATIONS,111,0
0040-5809,THEORETICAL POPULATION BIOLOGY,80,0
0031-5303,PERIODICA MATHEMATICA HUNGARICA,2,0
0012-9658,ECOLOGY,76,0
0035-7596,ROCKY MOUNTAIN JOURNAL OF MATHEMATICS,27,0
1045-9227,IEEE TRANSACTIONS ON NEURAL NETWORKS,26,0
2162-237X,IEEE TRANSACTIONS ON NEURAL NETWORKS AND LEARNING SYSTEMS,21,0
0018-9472,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS,5,0
0893-6080,NEURAL NETWORKS,35,0
1432-2994,MATHEMATICAL METHODS OF OPERATIONS RESEARCH,1,0
1370-4621,NEURAL PROCESSING LETTERS,6,0
1449-2288,INTERNATIONAL JOURNAL OF BIOLOGICAL SCIENCES,1,0
0021-9525,JOURNAL OF CELL BIOLOGY,5,0
1478-3967,PHYSICAL BIOLOGY,2,0
0022-3654,JOURNAL OF PHYSICAL CHEMISTRY,5,0
0017-9078,HEALTH PHYSICS,1,0
0892-6638,FASEB JOURNAL,1,0
0098-1354,COMPUTERS & CHEMICAL ENGINEERING,10,0
0043-1397,WATER RESOURCES RESEARCH,4,0
0883-4237,STATISTICAL SCIENCE,1,0
0748-5492,ISSUES IN SCIENCE AND TECHNOLOGY,1,0
0962-8924,TRENDS IN CELL BIOLOGY,2,0
0074-7696,"INTERNATIONAL REVIEW OF CYTOLOGY, VOL 163",1,0
1541-7786,MOLECULAR CANCER RESEARCH,1,0
0020-7179,INTERNATIONAL JOURNAL OF CONTROL,5,0
0259-9791,JOURNAL OF MATHEMATICAL CHEMISTRY,11,0
0034-5318,PUBLICATIONS OF THE RESEARCH INSTITUTE FOR MATHEMATICAL SCIENCES,3,0
1385-8947,CHEMICAL ENGINEERING JOURNAL,2,0
1110-757X,JOURNAL OF APPLIED MATHEMATICS,8,0
0272-4960,IMA JOURNAL OF APPLIED MATHEMATICS,17,0
0002-9947,TRANSACTIONS OF THE AMERICAN MATHEMATICAL SOCIETY,20,0
1025-5834,JOURNAL OF INEQUALITIES AND APPLICATIONS,1,0
0252-9602,ACTA MATHEMATICA SCIENTIA,6,0
0036-1445,SIAM REVIEW,53,0
1687-1847,ADVANCES IN DIFFERENCE EQUATIONS,17,0
1617-7959,BIOMECHANICS AND MODELING IN MECHANOBIOLOGY,5,0
0148-0731,JOURNAL OF BIOMECHANICAL ENGINEERING-TRANSACTIONS OF THE ASME,24,0
0265-6736,INTERNATIONAL JOURNAL OF HYPERTHERMIA,1,0
2047-6841,INTERNATIONAL JOURNAL OF COMPUTATIONAL MATERIALS SCIENCE AND ENGINEERING,2,0
0019-5669,INDIAN JOURNAL OF TECHNOLOGY,4,0
0749-596X,JOURNAL OF MEMORY AND LANGUAGE,1,0
0278-7393,JOURNAL OF EXPERIMENTAL PSYCHOLOGY-LEARNING MEMORY AND COGNITION,3,0
1612-4782,COGNITIVE PROCESSING,2,0
0001-6918,ACTA PSYCHOLOGICA,1,0
1053-8119,NEUROIMAGE,5,0
0033-2909,PSYCHOLOGICAL BULLETIN,1,0
0278-2626,BRAIN AND COGNITION,1,0
0304-3940,NEUROSCIENCE LETTERS,1,0
1046-1310,CURRENT PSYCHOLOGY,1,0
0022-5371,JOURNAL OF VERBAL LEARNING AND VERBAL BEHAVIOR,1,0
0022-2496,JOURNAL OF MATHEMATICAL PSYCHOLOGY,4,0
0253-1933,REVUE SCIENTIFIQUE ET TECHNIQUE-OFFICE INTERNATIONAL DES EPIZOOTIES,2,0
1547-5816,JOURNAL OF INDUSTRIAL AND MANAGEMENT OPTIMIZATION,4,0
1742-5689,JOURNAL OF THE ROYAL SOCIETY INTERFACE,12,0
1097-8135,LIFE SCIENCE JOURNAL-ACTA ZHENGZHOU UNIVERSITY OVERSEAS EDITION,1,0
1080-6040,EMERGING INFECTIOUS DISEASES,16,0
0021-9991,JOURNAL OF COMPUTATIONAL PHYSICS,14,0
0941-0643,NEURAL COMPUTING & APPLICATIONS,7,0
0168-9274,APPLIED NUMERICAL MATHEMATICS,6,0
1877-7058,INTERNATIONAL CONFERENCE ON COMPUTATIONAL HEAT AND MASS TRANSFER (ICCHMT) - 2015,3,0
0306-4549,ANNALS OF NUCLEAR ENERGY,1,0
1385-0237,PLANT ECOLOGY,2,0
2041-210X,METHODS IN ECOLOGY AND EVOLUTION,1,0
1466-822X,GLOBAL ECOLOGY AND BIOGEOGRAPHY,1,0
1100-9233,JOURNAL OF VEGETATION SCIENCE,2,0
0030-1299,OIKOS,18,0
0029-8549,OECOLOGIA,13,0
1585-8553,COMMUNITY ECOLOGY,1,0
1354-1013,GLOBAL CHANGE BIOLOGY,1,0
1432-9840,ECOSYSTEMS,1,0
1844-8135,ANNALS OF FOREST RESEARCH,1,0
2007-4476,BOTANICAL SCIENCES,1,0
0100-8404,BRAZILIAN JOURNAL OF BOTANY,1,0
1077-5463,JOURNAL OF VIBRATION AND CONTROL,2,0
1473-3099,LANCET INFECTIOUS DISEASES,7,0
2325-0399,APPLIED MATHEMATICS & INFORMATION SCIENCES,8,0
1311-0454,FRACTIONAL CALCULUS AND APPLIED ANALYSIS,1,0
0028-4793,NEW ENGLAND JOURNAL OF MEDICINE,19,0
0003-4819,ANNALS OF INTERNAL MEDICINE,7,0
0587-4254,ACTA PHYSICA POLONICA B,1,0
0143-2087,OPTIMAL CONTROL APPLICATIONS & METHODS,7,0
2090-1232,JOURNAL OF ADVANCED RESEARCH,2,0
1537-744X,SCIENTIFIC WORLD JOURNAL,2,0
1951-6355,EUROPEAN PHYSICAL JOURNAL-SPECIAL TOPICS,3,0
1064-8275,SIAM JOURNAL ON SCIENTIFIC COMPUTING,4,0
0003-0147,AMERICAN NATURALIST,39,0
0020-7721,INTERNATIONAL JOURNAL OF SYSTEMS SCIENCE,11,0
0029-599X,NUMERISCHE MATHEMATIK,3,0
0219-8762,INTERNATIONAL JOURNAL OF COMPUTATIONAL METHODS,1,0
0010-485X,COMPUTING,2,0
1521-1398,JOURNAL OF COMPUTATIONAL ANALYSIS AND APPLICATIONS,6,0
1687-1812,FIXED POINT THEORY AND APPLICATIONS,1,0
0305-4470,JOURNAL OF PHYSICS A-MATHEMATICAL AND GENERAL,3,0
0021-8936,JOURNAL OF APPLIED MECHANICS-TRANSACTIONS OF THE ASME,5,0
0031-9228,PHYSICS TODAY,1,0
0265-0746,IMA JOURNAL OF MATHEMATICS APPLIED IN MEDICINE AND BIOLOGY,26,0
1026-0226,DISCRETE DYNAMICS IN NATURE AND SOCIETY,31,0
1023-6198,JOURNAL OF DIFFERENCE EQUATIONS AND APPLICATIONS,17,0
0191-2917,PLANT DISEASE,4,0
0021-8901,JOURNAL OF APPLIED ECOLOGY,16,0
0014-2336,EUPHYTICA,3,0
0066-4286,ANNUAL REVIEW OF PHYTOPATHOLOGY,1,0
0031-949X,PHYTOPATHOLOGY,6,0
0001-8678,ADVANCES IN APPLIED PROBABILITY,3,0
0963-5483,COMBINATORICS PROBABILITY & COMPUTING,1,0
1350-7265,BERNOULLI,3,0
0021-9002,JOURNAL OF APPLIED PROBABILITY,7,0
0016-6731,GENETICS,6,0
0075-8434,"LECTURES ON PROBABILITY THEORY AND STATISTICS: ECOLE D""ETE DE PROBABILITES DE SAINT-FLOUR XXXI 2001",4,0
1471-2334,BMC INFECTIOUS DISEASES,7,0
1549-1277,PLOS MEDICINE,9,0
0266-8254,LETTERS IN APPLIED MICROBIOLOGY,1,0
0378-1097,FEMS MICROBIOLOGY LETTERS,1,0
0048-9697,SCIENCE OF THE TOTAL ENVIRONMENT,2,0
0095-0696,JOURNAL OF ENVIRONMENTAL ECONOMICS AND MANAGEMENT,3,0
0022-3239,JOURNAL OF OPTIMIZATION THEORY AND APPLICATIONS,5,0
0018-8158,HYDROBIOLOGIA,3,0
1023-6244,MARINE AND FRESHWATER BEHAVIOUR AND PHYSIOLOGY,1,0
0002-8487,TRANSACTIONS OF THE AMERICAN FISHERIES SOCIETY,1,0
0304-4149,STOCHASTIC PROCESSES AND THEIR APPLICATIONS,13,0
0167-7152,STATISTICS & PROBABILITY LETTERS,8,0
0363-0129,SIAM JOURNAL ON CONTROL AND OPTIMIZATION,4,0
0304-4017,VETERINARY PARASITOLOGY,4,0
0042-9686,BULLETIN OF THE WORLD HEALTH ORGANIZATION,6,0
1534-0392,COMMUNICATIONS ON PURE AND APPLIED ANALYSIS,6,0
0001-706X,ACTA TROPICA,11,0
1435-2443,LANGENBECKS ARCHIVES OF SURGERY,1,0
0938-8974,JOURNAL OF NONLINEAR SCIENCE,8,0
1612-9202,ECOHEALTH,2,0
1364-5021,PROCEEDINGS OF THE ROYAL SOCIETY A-MATHEMATICAL PHYSICAL AND ENGINEERING SCIENCES,7,0
0002-9637,AMERICAN JOURNAL OF TROPICAL MEDICINE AND HYGIENE,6,0
0959-8146,BRITISH MEDICAL JOURNAL,2,0
0346-1238,SCANDINAVIAN ACTUARIAL JOURNAL,1,0
0045-7825,COMPUTER METHODS IN APPLIED MECHANICS AND ENGINEERING,7,0
0022-4928,JOURNAL OF THE ATMOSPHERIC SCIENCES,1,0
1087-0156,NATURE BIOTECHNOLOGY,12,0
1474-760X,GENOME BIOLOGY,2,0
2045-2322,SCIENTIFIC REPORTS,1,0
0954-0091,CONNECTION SCIENCE,1,0
0253-4827,APPLIED MATHEMATICS AND MECHANICS-ENGLISH EDITION,24,0
1568-4946,APPLIED SOFT COMPUTING,8,0
1417-3875,ELECTRONIC JOURNAL OF QUALITATIVE THEORY OF DIFFERENTIAL EQUATIONS,8,0
0037-9085,BULLETIN DE LA SOCIETE DE PATHOLOGIE EXOTIQUE,3,0
0160-4120,ENVIRONMENT INTERNATIONAL,1,0
0365-6527,ANNALES DE LA SOCIETE BELGE DE MEDECINE TROPICALE,1,0
0035-9203,TRANSACTIONS OF THE ROYAL SOCIETY OF TROPICAL MEDICINE AND HYGIENE,4,0
1935-2727,PLOS NEGLECTED TROPICAL DISEASES,1,0
0167-8019,ACTA APPLICANDAE MATHEMATICAE,8,0
2190-5444,EUROPEAN PHYSICAL JOURNAL PLUS,18,0
1571-0645,PHYSICS OF LIFE REVIEWS,5,0
0218-2025,MATHEMATICAL MODELS & METHODS IN APPLIED SCIENCES,19,0
0251-1789,INVASION & METASTASIS,1,0
1474-1733,NATURE REVIEWS IMMUNOLOGY,6,0
1054-1500,CHAOS,12,0
1044-579X,SEMINARS IN CANCER BIOLOGY,1,0
0022-4715,JOURNAL OF STATISTICAL PHYSICS,1,0
0269-7653,EVOLUTIONARY ECOLOGY,6,0
0167-2789,PHYSICA D-NONLINEAR PHENOMENA,37,0
1076-2787,COMPLEXITY,1,0
1083-4427,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART A-SYSTEMS AND HUMANS,2,0
2168-2267,IEEE TRANSACTIONS ON CYBERNETICS,6,0
1054-6006,FISHERIES OCEANOGRAPHY,1,0
0250-5991,JOURNAL OF BIOSCIENCES,2,0
0269-9370,AIDS,6,0
1078-8956,NATURE MEDICINE,8,0
1567-567X,JOURNAL OF PHARMACOKINETICS AND PHARMACODYNAMICS,1,0
0308-2105,PROCEEDINGS OF THE ROYAL SOCIETY OF EDINBURGH SECTION A-MATHEMATICS,15,0
0003-9527,ARCHIVE FOR RATIONAL MECHANICS AND ANALYSIS,8,0
0897-3962,JOURNAL OF INTEGRAL EQUATIONS AND APPLICATIONS,1,0
0101-8205,COMPUTATIONAL & APPLIED MATHEMATICS,8,0
0166-3542,ANTIVIRAL RESEARCH,3,0
1286-4579,MICROBES AND INFECTION,2,0
1471-2458,BMC PUBLIC HEALTH,7,0
1536-0040,SIAM JOURNAL ON APPLIED DYNAMICAL SYSTEMS,8,0
0300-5771,INTERNATIONAL JOURNAL OF EPIDEMIOLOGY,2,0
0956-4624,INTERNATIONAL JOURNAL OF STD & AIDS,1,0
2213-2600,LANCET RESPIRATORY MEDICINE,1,0
0007-1420,BRITISH MEDICAL BULLETIN,1,0
1570-7946,20TH EUROPEAN SYMPOSIUM ON COMPUTER AIDED PROCESS ENGINEERING,1,0
1201-3390,DYNAMICS OF CONTINUOUS DISCRETE AND IMPULSIVE SYSTEMS-SERIES A-MATHEMATICAL ANALYSIS,12,0
0304-9914,JOURNAL OF THE KOREAN MATHEMATICAL SOCIETY,6,0
0270-9139,HEPATOLOGY,16,0
0219-5259,ADVANCES IN COMPLEX SYSTEMS,2,0
1475-2875,MALARIA JOURNAL,9,0
0269-283X,MEDICAL AND VETERINARY ENTOMOLOGY,3,0
0022-2585,JOURNAL OF MEDICAL ENTOMOLOGY,3,0
0165-0009,CLIMATIC CHANGE,2,0
1360-2276,TROPICAL MEDICINE & INTERNATIONAL HEALTH,3,0
0091-6765,ENVIRONMENTAL HEALTH PERSPECTIVES,3,0
0007-4853,BULLETIN OF ENTOMOLOGICAL RESEARCH,1,0
