,SOURCE_A,SOURCE_J,TARGET_A,TARGET_J,YEAR
1,WOS:000424038400001,1176-9343,WOS:A1971K493600002,0005-3678,1971
2,WOS:000424038400001,1176-9343,WOS:000261906200078,0305-1048,2009
3,WOS:000424038400001,1176-9343,WOS:000243494600078,0305-1048,2007
4,WOS:000424038400001,1176-9343,WOS:000287933300015,1932-6203,2011
5,WOS:000424038400001,1176-9343,WOS:A1993MV06900012,0303-2647,1993
6,WOS:000424038400001,1176-9343,WOS:000312893300080,0305-1048,2013
7,WOS:000424038400001,1176-9343,WOS:000345953100004,1055-7903,2014
8,WOS:000424038400001,1176-9343,WOS:000298601300088,0305-1048,2012
9,WOS:000424038400001,1176-9343,WOS:000392820200004,1044-5498,2017
10,WOS:000424038400001,1176-9343,WOS:000375896000006,1055-7903,2016
11,WOS:000424038400001,1176-9343,WOS:000181410700010,1367-4803,2003
12,WOS:000424038400001,1176-9343,WOS:000314002300017,0022-5193,2013
13,WOS:000424038400001,1176-9343,WOS:000320362700138,1932-6203,2013
14,WOS:000424038400001,1176-9343,WOS:000362545300006,1044-5498,2015
15,WOS:000424038400001,1176-9343,FORA DA BASE,Nature Edu,2010
16,WOS:000414490200001,1176-9343,WOS:000232923300001,1471-2156,2005
17,WOS:000414490200001,1176-9343,WOS:000307500100027,1932-6203,2012
18,WOS:000414490200001,1176-9343,WOS:000281923500003,0002-9297,2010
19,WOS:000414490200001,1176-9343,WOS:000178515000002,0379-0738,2002
20,WOS:000414490200001,1176-9343,WOS:000327755400001,1344-6223,2013
21,WOS:000414490200001,1176-9343,WOS:000246116400012,0379-0738,2007
22,WOS:000414490200001,1176-9343,WOS:000318061400006,1872-4973,2013
23,WOS:000414490200001,1176-9343,WOS:000221759700014,1471-0056,2004
24,WOS:000414490200001,1176-9343,WOS:000283383900005,1344-6223,2010
25,WOS:000414490200001,1176-9343,WOS:000337643600005,0972-5938,2014
26,WOS:000414490200001,1176-9343,WOS:A1996UW61200010,1360-1385,1996
27,WOS:000414490200001,1176-9343,WOS:000345612700003,1872-4973,2015
28,WOS:000414490200001,1176-9343,WOS:000165176500029,1061-4036,2000
29,WOS:000414490200001,1176-9343,WOS:000261500100002,1872-4973,2007
30,WOS:000414490200001,1176-9343,FORA DA BASE,Asian Perspec,1993
31,WOS:000414490200001,1176-9343,FORA DA BASE,J. Genet. Geneal.,2008
32,WOS:000414490200001,1176-9343,FORA DA BASE,Journal of Biological Sciences,2010
33,WOS:000414490200001,1176-9343,FORA DA BASE,Malays Appl Biol,2015
34,WOS:000410083800001,1176-9343,WOS:000292169500127,0957-4174,2011
35,WOS:000410083800001,1176-9343,WOS:000241892100033,0302-9743,2006
36,WOS:000410083800001,1176-9343,WOS:000364884700036,0925-2312,2016
37,WOS:000410083800001,1176-9343,WOS:000235690400006,0965-9978,2006
38,WOS:000410083800001,1176-9343,WOS:000250466000033,1559-8985,2007
39,WOS:000410083800001,1176-9343,WOS:000313774200012,0020-0255,2013
40,WOS:000410083800001,1176-9343,WOS:A1992HY64800012,0036-8733,1992
41,WOS:000410083800001,1176-9343,WOS:000281038600004,0001-5970,2010
42,WOS:000410083800001,1176-9343,WOS:000311595500009,0045-7949,2012
43,WOS:000410083800001,1176-9343,WOS:000331924800006,0965-9978,2014
44,WOS:000410083800001,1176-9343,WOS:000355619500010,0924-669X,2015
45,WOS:000410083800001,1176-9343,WOS:000345222200003,2372-9198,2014
46,WOS:000410083800001,1176-9343,WOS:000266216100013,0020-0255,2009
47,WOS:000410083800001,1176-9343,WOS:000261544100004,1089-778X,2008
48,WOS:000410083800001,1176-9343,WOS:000376211500007,0896-8446,2016
49,WOS:000410083800001,1176-9343,WOS:000343339900031,0360-5442,2014
50,WOS:000410083800001,1176-9343,FORA DA BASE,"Computational Intelligence Magazine, IEEE",2006
51,WOS:000410083800001,1176-9343,FORA DA BASE,Appl Comput Intel Soft Comput.,2016
52,WOS:000410083800001,1176-9343,FORA DA BASE,Trends in Applied Sciences Research,2012
53,WOS:000410083800001,1176-9343,FORA DA BASE,arXivpreprintarXiv: 1208. 2214,2012
54,WOS:000410083800001,1176-9343,FORA DA BASE,INTERNATIONAL JOURNAL OF COMPUTATIONAL SCIENCE AND ENGINEERING,2011
55,WOS:000410083800001,1176-9343,FORA DA BASE,Technical Report (CMU-CS-94-163),1994
56,WOS:000409329900001,1176-9343,WOS:000287764100034,1932-6203,2011
57,WOS:000409329900001,1176-9343,WOS:000279859000001,1471-2156,2010
58,WOS:000409329900001,1176-9343,WOS:000371136000001,2041-1723,2016
59,WOS:000409329900001,1176-9343,WOS:000269415800011,1932-6203,2009
60,WOS:000409328800001,1176-9343,WOS:000311173600001,1471-2229,2012
61,WOS:000409328800001,1176-9343,WOS:000366464400010,2470-1394,2016
62,WOS:000409328800001,1176-9343,WOS:000402042700084,2380-2359,2017
63,WOS:000409328800001,1176-9343,WOS:000402042700111,2380-2359,2017
64,WOS:000409328800001,1176-9343,WOS:000402041200330,2380-2359,2016
65,WOS:000409328800001,1176-9343,WOS:000323097300091,1932-6203,2013
66,WOS:000409328800001,1176-9343,WOS:000262072700003,0936-9902,2008
67,WOS:000409328800001,1176-9343,WOS:000249421800029,1744-9561,2007
68,WOS:000409328800001,1176-9343,WOS:000307015700005,1548-7091,2012
69,WOS:000409328800001,1176-9343,WOS:000220487200025,0305-1048,2004
70,WOS:000409328800001,1176-9343,WOS:000179678400079,1471-8278,2002
71,WOS:000409328800001,1176-9343,WOS:000377956300121,2470-1394,2016
72,WOS:000409328800001,1176-9343,WOS:000234407100045,0016-6731,2005
73,WOS:000409328800001,1176-9343,WOS:000317002300004,0737-4038,2013
74,WOS:000409328800001,1176-9343,WOS:000378767100018,0737-4038,2016
75,WOS:000409328800001,1176-9343,WOS:000313279700004,1940-1736,2013
76,WOS:000409328800001,1176-9343,WOS:000266109500026,1367-4803,2009
77,WOS:000409328800001,1176-9343,WOS:000360098200006,1940-1736,2015
78,WOS:000409328800001,1176-9343,WOS:000282170000017,1367-4803,2010
79,WOS:000409328800001,1176-9343,WOS:000277475400004,0031-8884,2010
80,WOS:000409328800001,1176-9343,WOS:000225074900013,0737-4038,2004
81,WOS:000409328800001,1176-9343,WOS:000313959400013,1676-5680,2012
82,WOS:000409328800001,1176-9343,WOS:000340136500011,1940-1736,2014
83,WOS:000409328800001,1176-9343,FORA DA BASE,Acta Soc Study Amurski Krai.,1913
84,WOS:000409328800001,1176-9343,FORA DA BASE,J Ichthyol,2009
85,WOS:000409328800001,1176-9343,FORA DA BASE,Bulletin of the Biogeographical Society Tokyo,1936
86,WOS:000409328800001,1176-9343,FORA DA BASE,J Ichthyology,1
87,WOS:000409328800001,1176-9343,WOS:000309556900004,1940-1736,2012
88,WOS:000409328800001,1176-9343,WOS:000278890100016,1055-7903,2010
89,WOS:000409328800001,1176-9343,WOS:000335198700006,0022-2933,2014
90,WOS:000409328800001,1176-9343,WOS:000372283900014,0175-8659,2016
91,WOS:000409328800001,1176-9343,WOS:000296393300014,1940-1736,2011
92,WOS:000409328800001,1176-9343,WOS:000225361400041,1367-4803,2004
93,WOS:000409328800001,1176-9343,WOS:000423158200006,2380-2359,2017
94,WOS:000409328800001,1176-9343,WOS:000286522300021,1932-6203,2011
95,WOS:000409328800001,1176-9343,WOS:000259421300037,1055-7903,2008
96,WOS:000409328800001,1176-9343,WOS:000366388100060,2470-1394,2016
97,WOS:000409328800001,1176-9343,WOS:000377538000171,2470-1394,2016
98,WOS:000409328800001,1176-9343,FORA DA BASE,Tr Zool Inst Akad Nauk.,1936
99,WOS:000409329100001,1176-9343,WOS:000272067000023,0016-6731,2009
100,WOS:000409329100001,1176-9343,WOS:000350327900011,1061-4036,2015
101,WOS:000409329100001,1176-9343,WOS:000281464500009,1544-9173,2010
102,WOS:000409329100001,1176-9343,WOS:000340870900046,0036-8075,2014
103,WOS:000409329100001,1176-9343,WOS:000338109200047,1367-4803,2014
104,WOS:000409329100001,1176-9343,WOS:000088056800036,0016-6731,2000
105,WOS:000409329100001,1176-9343,WOS:A1993KP81600022,0016-6731,1993
106,WOS:000409329100001,1176-9343,WOS:000327308500085,1932-6203,2013
107,WOS:000409329100001,1176-9343,WOS:000312838800012,1061-4036,2013
108,WOS:000409329100001,1176-9343,WOS:000275262700012,1553-7390,2010
109,WOS:000409329100001,1176-9343,WOS:000296099300009,1367-4803,2011
110,WOS:000409329100001,1176-9343,WOS:000289301600018,1367-4803,2011
111,WOS:000409329100001,1176-9343,WOS:000268808600014,1367-4803,2009
112,WOS:000409329100001,1176-9343,WOS:000260152700016,0737-4038,2008
113,WOS:000409329100001,1176-9343,WOS:000362838500011,0016-6731,2015
114,WOS:000409329100001,1176-9343,WOS:000281520400015,1088-9051,2010
115,WOS:000409329100001,1176-9343,WOS:000333333500012,0962-1083,2014
116,WOS:000409329100001,1176-9343,WOS:000232889400012,1088-9051,2005
117,WOS:000409329100001,1176-9343,WOS:000301972900017,1367-4803,2012
118,WOS:000409329100001,1176-9343,WOS:000339423800026,0737-4038,2014
119,WOS:000409329100001,1176-9343,WOS:000322157900039,0028-0836,2013
120,WOS:000409329100001,1176-9343,WOS:000304903100007,0962-1083,2012
121,WOS:000409329100001,1176-9343,WOS:000361987100023,0737-4038,2015
122,WOS:000409329100001,1176-9343,WOS:000343042000013,0302-9743,2012
123,WOS:000409329100001,1176-9343,WOS:A1989AX26700018,0016-6731,1989
124,WOS:000409329100001,1176-9343,FORA DA BASE,Frontiers in Genetics,2012
125,WOS:000409329100001,1176-9343,FORA DA BASE,Technical Report,1994
126,WOS:000409329100001,1176-9343,WOS:A1983RH58800014,0016-6731,1983
127,WOS:000409329100001,1176-9343,WOS:000229441500033,1367-4803,2005
128,WOS:000409329100001,1176-9343,WOS:000341579400012,1061-4036,2014
129,WOS:000409329100001,1176-9343,WOS:A1975W295600011,0040-5809,1975
130,WOS:000409329100001,1176-9343,WOS:000188007300003,0302-9743,2003
131,WOS:000409326700001,1176-9343,WOS:000250005000002,1367-4803,2006
132,WOS:000409326700001,1176-9343,WOS:000299304000002,0723-2020,2011
133,WOS:000409326700001,1176-9343,WOS:000334761100005,0305-1048,2014
134,WOS:000409326700001,1176-9343,WOS:000228862900012,1471-0056,2005
135,WOS:000409326700001,1176-9343,WOS:000254792500044,0028-0836,2008
136,WOS:000409326700001,1176-9343,WOS:000358984500001,1465-6906,2015
137,WOS:000409326700001,1176-9343,WOS:000341486500020,0099-2240,2014
138,WOS:000409326700001,1176-9343,WOS:000356644900006,0723-2020,2015
