ISSN,TITLE,TOT_DEGREE,TOT_ART
1744-9561,BIOLOGY LETTERS,1,0
1010-061X,JOURNAL OF EVOLUTIONARY BIOLOGY,13,0
0011-3204,CURRENT ANTHROPOLOGY,2,0
1069-9384,PSYCHONOMIC BULLETIN & REVIEW,1,0
0140-525X,BEHAVIORAL AND BRAIN SCIENCES,7,0
0021-3640,JETP LETTERS,1,0
0016-7037,GEOCHIMICA ET COSMOCHIMICA ACTA,2,0
0066-4294,ANNUAL REVIEW OF PLANT PHYSIOLOGY AND PLANT MOLECULAR BIOLOGY,1,0
1529-6466,HIGHLY SIDEROPHILE AND STRONGLY CHALCOPHILE ELEMENTS IN HIGH-TEMPERATURE GEOCHEMISTRY AND COSMOCHEMISTRY,1,0
0048-9697,SCIENCE OF THE TOTAL ENVIRONMENT,1,0
1435-8603,PLANT BIOLOGY,1,0
0032-079X,PLANT AND SOIL,1,0
0168-2563,BIOGEOCHEMISTRY,1,0
0022-0957,JOURNAL OF EXPERIMENTAL BOTANY,2,0
0018-8158,HYDROBIOLOGIA,3,0
0169-6149,ORIGINS OF LIFE AND EVOLUTION OF BIOSPHERES,9,0
0022-3654,JOURNAL OF PHYSICAL CHEMISTRY,5,0
0009-2541,CHEMICAL GEOLOGY,1,0
0031-9422,PHYTOCHEMISTRY,1,0
0140-7791,PLANT CELL AND ENVIRONMENT,1,0
0027-8424,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,118,0
1811-5209,ELEMENTS,1,0
0304-4203,MARINE CHEMISTRY,1,0
0305-0270,JOURNAL OF BIOGEOGRAPHY,17,0
0039-7989,SYSTEMATIC ZOOLOGY,9,0
1063-5157,SYSTEMATIC BIOLOGY,21,0
1175-5326,ZOOTAXA,4,0
1129-5767,JOURNAL OF LIMNOLOGY,1,0
0378-2697,PLANT SYSTEMATICS AND EVOLUTION,1,0
0024-4066,BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY,5,0
1932-6203,PLOS ONE,46,0
0014-3820,EVOLUTION,20,0
0962-1083,MOLECULAR ECOLOGY,1,0
0748-3007,CLADISTICS,7,0
1030-1887,AUSTRALIAN SYSTEMATIC BOTANY,2,0
0031-0182,PALAEOGEOGRAPHY PALAEOCLIMATOLOGY PALAEOECOLOGY,1,0
0049-1241,SOCIOLOGICAL METHODS & RESEARCH,1,0
0031-8248,PHILOSOPHY OF SCIENCE,39,0
0003-1224,AMERICAN SOCIOLOGICAL REVIEW,1,0
0039-7857,SYNTHESE,12,0
0169-5347,TRENDS IN ECOLOGY & EVOLUTION,35,0
1471-4922,TRENDS IN PARASITOLOGY,1,0
0265-9247,BIOESSAYS,19,0
1567-1348,INFECTION GENETICS AND EVOLUTION,1,0
0169-3867,BIOLOGY & PHILOSOPHY,39,0
0001-5970,ACTA MECHANICA,1,0
1748-3182,BIOINSPIRATION & BIOMIMETICS,2,0
1057-7157,JOURNAL OF MICROELECTROMECHANICAL SYSTEMS,1,0
0887-8722,JOURNAL OF THERMOPHYSICS AND HEAT TRANSFER,1,0
0022-0949,JOURNAL OF EXPERIMENTAL BIOLOGY,14,0
0302-4598,BIOELECTROCHEMISTRY AND BIOENERGETICS,2,0
0022-1120,JOURNAL OF FLUID MECHANICS,3,0
0066-4189,ANNUAL REVIEW OF FLUID MECHANICS,2,0
1522-2152,PHYSIOLOGICAL AND BIOCHEMICAL ZOOLOGY,3,0
1569-9048,RESPIRATORY PHYSIOLOGY & NEUROBIOLOGY,6,0
1613-4982,MICROFLUIDICS AND NANOFLUIDICS,1,0
0022-0396,JOURNAL OF DIFFERENTIAL EQUATIONS,10,0
0967-0661,CONTROL ENGINEERING PRACTICE,1,0
0006-3592,BIOTECHNOLOGY AND BIOENGINEERING,9,0
0036-1410,SIAM JOURNAL ON MATHEMATICAL ANALYSIS,7,0
0005-1098,AUTOMATICA,4,0
0036-1399,SIAM JOURNAL ON APPLIED MATHEMATICS,17,0
0043-1354,WATER RESEARCH,2,0
1468-1218,NONLINEAR ANALYSIS-REAL WORLD APPLICATIONS,14,0
0733-9372,JOURNAL OF ENVIRONMENTAL ENGINEERING-ASCE,1,0
0043-1303,JOURNAL WATER POLLUTION CONTROL FEDERATION,1,0
0938-8974,JOURNAL OF NONLINEAR SCIENCE,1,0
1543-592X,ANNUAL REVIEW OF ECOLOGY EVOLUTION AND SYSTEMATICS,2,0
1752-4571,EVOLUTIONARY APPLICATIONS,1,0
0091-3022,FRONTIERS IN NEUROENDOCRINOLOGY,2,0
1471-0056,NATURE REVIEWS GENETICS,11,0
0003-0147,AMERICAN NATURALIST,67,0
0732-118X,NEW IDEAS IN PSYCHOLOGY,3,0
0962-8452,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,29,0
0092-8674,CELL,30,0
0066-4162,ANNUAL REVIEW OF ECOLOGY AND SYSTEMATICS,8,0
0033-5770,QUARTERLY REVIEW OF BIOLOGY,15,0
1553-7390,PLOS GENETICS,6,0
0036-8075,SCIENCE,113,0
0028-0836,NATURE,140,0
0007-0882,BRITISH JOURNAL FOR THE PHILOSOPHY OF SCIENCE,17,0
0960-9822,CURRENT BIOLOGY,5,0
0022-1007,JOURNAL OF EXPERIMENTAL MEDICINE,6,0
1745-6916,PERSPECTIVES ON PSYCHOLOGICAL SCIENCE,1,0
0022-2844,JOURNAL OF MOLECULAR EVOLUTION,8,0
1529-2908,NATURE IMMUNOLOGY,3,0
0033-5533,QUARTERLY JOURNAL OF ECONOMICS,1,0
0105-2896,IMMUNOLOGICAL REVIEWS,2,0
0065-2776(print),"ADVANCES IN IMMUNOLOGY, VOL 93",1,0
0065-2776,"ADVANCES IN IMMUNOLOGY, VOL 98",1,0
0905-6157,PEDIATRIC ALLERGY AND IMMUNOLOGY,1,0
0733-222X,BIO-TECHNOLOGY,1,0
1087-0156,NATURE BIOTECHNOLOGY,10,0
0954-7894,CLINICAL AND EXPERIMENTAL ALLERGY,1,0
0042-4900,VETERINARY RECORD,4,0
0019-2805,IMMUNOLOGY,2,0
0034-4257,REMOTE SENSING OF ENVIRONMENT,1,0
0015-5632,FOLIA MICROBIOLOGICA,1,0
0022-233X,JOURNAL OF MACROMOLECULAR SCIENCE-CHEMISTRY,1,0
0305-4403,JOURNAL OF ARCHAEOLOGICAL SCIENCE,2,0
0140-6736,LANCET,17,0
0022-0302,JOURNAL OF DAIRY SCIENCE,3,0
0022-1767,JOURNAL OF IMMUNOLOGY,10,0
0105-4538,ALLERGY,1,0
0966-0844,BIOMETALS,2,0
0091-6749,JOURNAL OF ALLERGY AND CLINICAL IMMUNOLOGY,4,0
0002-9165,AMERICAN JOURNAL OF CLINICAL NUTRITION,2,0
0021-9738,JOURNAL OF CLINICAL INVESTIGATION,4,0
0044-264X,EUROPEAN JOURNAL OF NUTRITION,1,0
0301-4800,JOURNAL OF NUTRITIONAL SCIENCE AND VITAMINOLOGY,1,0
0888-8892,CONSERVATION BIOLOGY,8,0
0017-5749,GUT,2,0
0065-4299,AGENTS AND ACTIONS,1,0
0145-6008,ALCOHOLISM-CLINICAL AND EXPERIMENTAL RESEARCH,1,0
0009-9104,CLINICAL AND EXPERIMENTAL IMMUNOLOGY,2,0
0959-8138,BRITISH MEDICAL JOURNAL,1,0
0175-7598,APPLIED MICROBIOLOGY AND BIOTECHNOLOGY,1,0
1040-8398,CRITICAL REVIEWS IN FOOD SCIENCE AND NUTRITION,1,0
0145-305X,DEVELOPMENTAL AND COMPARATIVE IMMUNOLOGY,1,0
1741-7015,BMC MEDICINE,2,0
0092-0606,JOURNAL OF BIOLOGICAL PHYSICS,3,0
1567-7818,NATURAL COMPUTING,3,0
0021-9606,JOURNAL OF CHEMICAL PHYSICS,9,0
1367-2630,NEW JOURNAL OF PHYSICS,2,0
0031-9007,PHYSICAL REVIEW LETTERS,9,0
1471-2164,BMC GENOMICS,4,0
1539-3755,PHYSICAL REVIEW E,13,0
0295-5075,EUROPHYSICS LETTERS,1,0
1434-6028,EUROPEAN PHYSICAL JOURNAL B,2,0
0301-4622,BIOPHYSICAL CHEMISTRY,10,0
2470-0045,PHYSICAL REVIEW E,7,0
0960-0779,CHAOS SOLITONS & FRACTALS,9,0
0167-8019,ACTA APPLICANDAE MATHEMATICAE,1,0
1631-073X,COMPTES RENDUS MATHEMATIQUE,14,0
0022-247X,JOURNAL OF MATHEMATICAL ANALYSIS AND APPLICATIONS,15,0
0378-4371,PHYSICA A-STATISTICAL MECHANICS AND ITS APPLICATIONS,9,0
0096-3003,APPLIED MATHEMATICS AND COMPUTATION,20,0
0002-9637,AMERICAN JOURNAL OF TROPICAL MEDICINE AND HYGIENE,16,0
0168-8162,EXPERIMENTAL AND APPLIED ACAROLOGY,2,0
0022-2585,JOURNAL OF MEDICAL ENTOMOLOGY,4,0
0003-1488,JAVMA-JOURNAL OF THE AMERICAN VETERINARY MEDICAL ASSOCIATION,5,0
0253-1933,REVUE SCIENTIFIQUE ET TECHNIQUE DE L OFFICE INTERNATIONAL DES EPIZOOTIES,3,0
0950-2688,EPIDEMIOLOGY AND INFECTION,2,0
0928-4249,VETERINARY RESEARCH,3,0
1080-6040,EMERGING INFECTIOUS DISEASES,4,0
1286-4579,MICROBES AND INFECTION,2,0
1742-5689,JOURNAL OF THE ROYAL SOCIETY INTERFACE,13,0
0951-8320,RELIABILITY ENGINEERING & SYSTEM SAFETY,1,0
8756-971X,JOURNAL OF THE AMERICAN MOSQUITO CONTROL ASSOCIATION,1,0
0269-283X,MEDICAL AND VETERINARY ENTOMOLOGY,1,0
0031-1820,PARASITOLOGY,2,0
1475-2875,MALARIA JOURNAL,2,0
0022-1724,JOURNAL OF HYGIENE,1,0
1360-2276,TROPICAL MEDICINE & INTERNATIONAL HEALTH,2,0
0040-1706,TECHNOMETRICS,2,0
1530-3667,VECTOR-BORNE AND ZOONOTIC DISEASES,2,0
0265-0746,IMA JOURNAL OF MATHEMATICS APPLIED IN MEDICINE AND BIOLOGY,12,0
0307-904X,APPLIED MATHEMATICAL MODELLING,8,0
1935-2735,PLOS NEGLECTED TROPICAL DISEASES,1,0
0218-2025,MATHEMATICAL MODELS & METHODS IN APPLIED SCIENCES,7,0
1070-5503,INTERNATIONAL JOURNAL OF BEHAVIORAL MEDICINE,1,0
1054-139X,JOURNAL OF ADOLESCENT HEALTH,1,0
0940-6573 (ISSN print),"MATHEMATICAL APPROACHES FOR EMERGING AND REEMERGING INFECTIOUS DISEASES: MODELS, METHODS, AND THEORY",1,0
0040-5809,THEORETICAL POPULATION BIOLOGY,34,0
0003-990X,ARCHIVES OF GENERAL PSYCHIATRY,2,0
1553-7358,PLOS COMPUTATIONAL BIOLOGY,1,0
0140-1971,JOURNAL OF ADOLESCENCE,1,0
0959-5236,DRUG AND ALCOHOL REVIEW,2,0
1994-8220,AFRICAN JOURNAL OF PSYCHIATRY,1,0
0256-9574,SAMJ SOUTH AFRICAN MEDICAL JOURNAL,1,0
0376-8716,DRUG AND ALCOHOL DEPENDENCE,1,0
0090-0036,AMERICAN JOURNAL OF PUBLIC HEALTH,2,0
0179-1613,ETHOLOGY,5,0
0947-5745,JOURNAL OF ZOOLOGICAL SYSTEMATICS AND EVOLUTIONARY RESEARCH,2,0
0362-2525,JOURNAL OF MORPHOLOGY,2,0
0044-5231,ZOOLOGISCHER ANZEIGER,1,0
0376-6357,BEHAVIOURAL PROCESSES,3,0
0003-1569,AMERICAN ZOOLOGIST,1,0
0898-1221,COMPUTERS & MATHEMATICS WITH APPLICATIONS,8,0
1364-503X,PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY A-MATHEMATICAL PHYSICAL AND ENGINEERING SCIENCES,27,0
0036-1445,SIAM REVIEW,11,0
0006-3495,BIOPHYSICAL JOURNAL,42,0
0022-3751,JOURNAL OF PHYSIOLOGY-LONDON,13,0
0951-7715,NONLINEARITY,3,0
1063-651X,PHYSICAL REVIEW E,7,0
0370-1573,PHYSICS REPORTS-REVIEW SECTION OF PHYSICS LETTERS,2,0
1468-6783,PROGRESS IN REACTION KINETICS AND MECHANISM,1,0
0962-8436,PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY OF LONDON SERIES B-BIOLOGICAL SCIENCES,20,0
0025-5718,MATHEMATICS OF COMPUTATION,1,0
0001-1541,AICHE JOURNAL,1,0
1065-6251,CURRENT OPINION IN HEMATOLOGY,1,0
0021-9258,JOURNAL OF BIOLOGICAL CHEMISTRY,22,0
1357-2725,INTERNATIONAL JOURNAL OF BIOCHEMISTRY & CELL BIOLOGY,1,0
0002-9343,AMERICAN JOURNAL OF MEDICINE,1,0
0090-3493,CRITICAL CARE MEDICINE,2,0
1054-1500,CHAOS,5,0
0049-3848,THROMBOSIS RESEARCH,1,0
2072-6694,CANCERS,1,0
0032-1052,PLASTIC AND RECONSTRUCTIVE SURGERY,2,0
0214-6282,INTERNATIONAL JOURNAL OF DEVELOPMENTAL BIOLOGY,8,0
0890-9369,GENES & DEVELOPMENT,5,0
1075-1270,PLASTIC AND RECONSTRUCTIVE SURGERY,1,0
0950-1991,DEVELOPMENT,16,0
0002-9947,TRANSACTIONS OF THE AMERICAN MATHEMATICAL SOCIETY,4,0
0022-202X,JOURNAL OF INVESTIGATIVE DERMATOLOGY,2,0
0304-324X,GERONTOLOGY,1,0
1474-1733,NATURE REVIEWS IMMUNOLOGY,10,0
1547-3287,STEM CELLS AND DEVELOPMENT,1,0
0925-4773,MECHANISMS OF DEVELOPMENT,3,0
2154-512X,"5TH INTERNATIONAL CONFERENCE ON IMAGE PROCESSING, THEORY, TOOLS AND APPLICATIONS 2015",1,0
1057-7149,IEEE TRANSACTIONS ON IMAGE PROCESSING,1,0
0278-0062,IEEE TRANSACTIONS ON MEDICAL IMAGING,1,0
0924-090X,NONLINEAR DYNAMICS,6,0
0256-307X,CHINESE PHYSICS LETTERS,1,0
0218-1274,INTERNATIONAL JOURNAL OF BIFURCATION AND CHAOS,6,0
0080-4649,PROCEEDINGS OF THE ROYAL SOCIETY SERIES B-BIOLOGICAL SCIENCES,3,0
1045-9227,IEEE TRANSACTIONS ON NEURAL NETWORKS,1,0
0167-2789,PHYSICA D,4,0
1871-4080,COGNITIVE NEURODYNAMICS,1,0
0003-3995,ANNALES DE GENETIQUE,1,0
0172-8083,CURRENT GENETICS,1,0
0959-440X,CURRENT OPINION IN STRUCTURAL BIOLOGY,7,0
0737-4038,MOLECULAR BIOLOGY AND EVOLUTION,6,0
1355-8382,RNA,2,0
0022-4715,JOURNAL OF STATISTICAL PHYSICS,7,0
1631-0691,COMPTES RENDUS BIOLOGIES,20,0
0249-6313,COMPTES RENDUS DE L ACADEMIE DES SCIENCES SERIE III-SCIENCES DE LA VIE-LIFE SCIENCES,1,0
0253-3677,INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES,3,0
0022-2836,JOURNAL OF MOLECULAR BIOLOGY,13,0
0001-4036,COMPTES RENDUS HEBDOMADAIRES DES SEANCES DE L ACADEMIE DES SCIENCES,3,0
0305-1048,NUCLEIC ACIDS RESEARCH,41,0
0028-1042,NATURWISSENSCHAFTEN,6,0
0960-7412,PLANT JOURNAL,3,0
0892-6638,FASEB JOURNAL,3,0
0223-5234,EUROPEAN JOURNAL OF MEDICINAL CHEMISTRY,1,0
1553-7404,PLOS GENETICS,3,0
1369-5274,CURRENT OPINION IN MICROBIOLOGY,2,0
1538-4101,CELL CYCLE,2,0
0022-0752,JOURNAL OF EMBRYOLOGY AND EXPERIMENTAL MORPHOLOGY,2,0
1751-6161,JOURNAL OF THE MECHANICAL BEHAVIOR OF BIOMEDICAL MATERIALS,1,0
0012-1606,DEVELOPMENTAL BIOLOGY,7,0
1542-975X,BIRTH DEFECTS RESEARCH PART C-EMBRYO TODAY-REVIEWS,3,0
1471-0072,NATURE REVIEWS MOLECULAR CELL BIOLOGY,8,0
0021-9525,JOURNAL OF CELL BIOLOGY,8,0
0261-4189,EMBO JOURNAL,6,0
0005-2736,BIOCHIMICA ET BIOPHYSICA ACTA-BIOMEMBRANES,1,0
0021-9533,JOURNAL OF CELL SCIENCE,6,0
1059-1524,MOLECULAR BIOLOGY OF THE CELL,3,0
0743-4634,ANNUAL REVIEW OF CELL BIOLOGY,1,0
0960-7722,CELL PROLIFERATION,5,0
0018-9219,PROCEEDINGS OF THE IEEE,4,0
1071-2690,IN VITRO CELLULAR & DEVELOPMENTAL BIOLOGY-ANIMAL,2,0
0178-2789,VISUAL COMPUTER,1,0
0160-7383,ANNALS OF TOURISM RESEARCH,1,0
1598-5865,JOURNAL OF APPLIED MATHEMATICS AND COMPUTING,2,0
0362-546X,NONLINEAR ANALYSIS-THEORY METHODS & APPLICATIONS,6,0
1735-8515,BULLETIN OF THE IRANIAN MATHEMATICAL SOCIETY,1,0
0862-8408,PHYSIOLOGICAL RESEARCH,1,0
0031-3998,PEDIATRIC RESEARCH,5,0
0959-9851,CLINICAL AUTONOMIC RESEARCH,1,0
0003-2999,ANESTHESIA AND ANALGESIA,1,0
8750-7587,JOURNAL OF APPLIED PHYSIOLOGY,13,0
1566-0702,AUTONOMIC NEUROSCIENCE-BASIC & CLINICAL,1,0
0079-6107,PROGRESS IN BIOPHYSICS & MOLECULAR BIOLOGY,15,0
0002-9513,AMERICAN JOURNAL OF PHYSIOLOGY-REGULATORY INTEGRATIVE AND COMPARATIVE PHYSIOLOGY,9,0
1557-170X,2013 35TH ANNUAL INTERNATIONAL CONFERENCE OF THE IEEE ENGINEERING IN MEDICINE AND BIOLOGY SOCIETY (EMBC),1,0
0018-9294,IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,7,0
0031-4005,PEDIATRICS,1,0
0363-6135,AMERICAN JOURNAL OF PHYSIOLOGY-HEART AND CIRCULATORY PHYSIOLOGY,11,0
0363-6119,AMERICAN JOURNAL OF PHYSIOLOGY-REGULATORY INTEGRATIVE AND COMPARATIVE PHYSIOLOGY,4,0
0048-5772,PSYCHOPHYSIOLOGY,1,0
0735-1097,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,1,0
0165-7836,FISHERIES RESEARCH,3,0
0764-4469,COMPTES RENDUS DE L ACADEMIE DES SCIENCES SERIE III-SCIENCES DE LA VIE-LIFE SCIENCES,9,0
1571-0645,PHYSICS OF LIFE REVIEWS,8,0
0075-8434,STRUCTURED POPULATION MODELS IN BIOLOGY AND EPIDEMIOLOGY,15,0
1476-945X,ECOLOGICAL COMPLEXITY,9,0
1054-3139,ICES JOURNAL OF MARINE SCIENCE,5,0
0304-3800,ECOLOGICAL MODELLING,30,0
0012-9682,ECONOMETRICA,4,0
0022-0531,JOURNAL OF ECONOMIC THEORY,2,0
1064-1262,REVIEWS IN FISHERIES SCIENCE,1,0
0003-6811,APPLICABLE ANALYSIS,2,0
1023-6198,JOURNAL OF DIFFERENCE EQUATIONS AND APPLICATIONS,2,0
0030-1299,OIKOS,43,0
0012-9658,ECOLOGY,53,0
0079-6611,PROGRESS IN OCEANOGRAPHY,5,0
0960-3166,REVIEWS IN FISH BIOLOGY AND FISHERIES,2,0
0007-4977,BULLETIN OF MARINE SCIENCE,1,0
0025-3154,JOURNAL OF THE MARINE BIOLOGICAL ASSOCIATION OF THE UNITED KINGDOM,2,0
0257-7615,SOUTH AFRICAN JOURNAL OF MARINE SCIENCE-SUID-AFRIKAANSE TYDSKRIF VIR SEEWETENSKAP,1,0
1814-232X,AFRICAN JOURNAL OF MARINE SCIENCE,5,0
0305-7364,ANNALS OF BOTANY,2,0
1543-592x,ANNUAL REVIEW OF ECOLOGY EVOLUTION AND SYSTEMATICS,1,0
0028-646X,NEW PHYTOLOGIST,1,0
0008-5472,CANCER RESEARCH,21,0
0003-0996,AMERICAN SCIENTIST,6,0
0028-4793,NEW ENGLAND JOURNAL OF MEDICINE,15,0
1471-2407,BMC CANCER,1,0
0732-183X,JOURNAL OF CLINICAL ONCOLOGY,3,0
0013-7227,ENDOCRINOLOGY,3,0
0076-6879,APPLICATIONS OF CHIMERIC GENES AND HYBRID PROTEINS PT B,1,0
1474-175X,NATURE REVIEWS CANCER,17,0
1389-2010,CURRENT PHARMACEUTICAL BIOTECHNOLOGY,2,0
2037-4631,RENDICONTI LINCEI-SCIENZE FISICHE E NATURALI,2,0
1754-8403,DISEASE MODELS & MECHANISMS,1,0
1061-4036,NATURE GENETICS,5,0
0284-186X,ACTA ONCOLOGICA,3,0
0002-9440,AMERICAN JOURNAL OF PATHOLOGY,4,0
1536-2310,OMICS-A JOURNAL OF INTEGRATIVE BIOLOGY,2,0
0271-678X,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM,9,0
1534-5807,DEVELOPMENTAL CELL,3,0
1058-8388,DEVELOPMENTAL DYNAMICS,6,0
0027-8874,JOURNAL OF THE NATIONAL CANCER INSTITUTE,4,0
1471-4892,CURRENT OPINION IN PHARMACOLOGY,1,0
0020-7136,INTERNATIONAL JOURNAL OF CANCER,2,0
0026-8925,MOLECULAR & GENERAL GENETICS,1,0
0155-7785,SPECULATIONS IN SCIENCE AND TECHNOLOGY,1,0
1535-6108,CANCER CELL,2,0
0959-437X,CURRENT OPINION IN GENETICS & DEVELOPMENT,3,0
1945-4589,AGING-US,1,0
1469-221X,EMBO REPORTS,1,0
1528-2511,LIMITS OF REDUCTIONISM IN BIOLOGY,1,0
1047-2797,ANNALS OF EPIDEMIOLOGY,1,0
0958-0670,EXPERIMENTAL PHYSIOLOGY,13,0
0014-4827,EXPERIMENTAL CELL RESEARCH,1,0
1066-5099,STEM CELLS,1,0
2314-6133,BIOMED RESEARCH INTERNATIONAL,2,0
1055-9965,CANCER EPIDEMIOLOGY BIOMARKERS & PREVENTION,7,0
1475-2867,CANCER CELL INTERNATIONAL,3,0
1756-994X,GENOME MEDICINE,1,0
1044-579X,SEMINARS IN CANCER BIOLOGY,6,0
0306-9877,MEDICAL HYPOTHESES,2,0
0077-8923(print),NATURAL GENETIC ENGINEERING AND NATURAL GENOME EDITING,2,0
1837-9664,JOURNAL OF CANCER,1,0
0960-0760,JOURNAL OF STEROID BIOCHEMISTRY AND MOLECULAR BIOLOGY,1,0
0899-1987,MOLECULAR CARCINOGENESIS,2,0
0250-5991,JOURNAL OF BIOSCIENCES,4,0
0105-6263,INTERNATIONAL JOURNAL OF ANDROLOGY,1,0
0304-3835,CANCER LETTERS,1,0
1088-9051,GENOME RESEARCH,4,0
0143-3334,CARCINOGENESIS,2,0
1742-464X,FEBS JOURNAL,3,0
0070-217X,VISUALIZING IMMUNITY,2,0
0300-5127,BIOCHEMICAL SOCIETY TRANSACTIONS,2,0
1471-4906,TRENDS IN IMMUNOLOGY,4,0
0106-9543,LIVER,1,0
0007-1447,BRITISH MEDICAL JOURNAL,1,0
0029-7844,OBSTETRICS AND GYNECOLOGY,2,0
0035-9157,PROCEEDINGS OF THE ROYAL SOCIETY OF MEDICINE-LONDON,1,0
0141-0768,JOURNAL OF THE ROYAL SOCIETY OF MEDICINE,2,0
1471-2148,BMC EVOLUTIONARY BIOLOGY,2,0
1055-7903,MOLECULAR PHYLOGENETICS AND EVOLUTION,3,0
1674-4918,JOURNAL OF SYSTEMATICS AND EVOLUTION,2,0
0309-1333,PROGRESS IN PHYSICAL GEOGRAPHY,1,0
0031-5982,PERSPECTIVES IN BIOLOGY AND MEDICINE,2,0
0002-9262,AMERICAN JOURNAL OF EPIDEMIOLOGY,3,0
0007-1250,BRITISH JOURNAL OF PSYCHIATRY,1,0
0040-0262,TAXON,3,0
0022-362X,JOURNAL OF PHILOSOPHY,8,0
0029-4624,NOUS,5,0
1386-7415,THEORETICAL MEDICINE AND BIOETHICS,1,0
1233-1821,FOUNDATIONS OF SCIENCE,2,0
1059-7123,ADAPTIVE BEHAVIOR,1,0
1064-5462,ARTIFICIAL LIFE,3,0
0165-0106,ERKENNTNIS,3,0
1092-7026,SYSTEMS RESEARCH AND BEHAVIORAL SCIENCE,1,0
0709-549X,ULTIMATE REALITY AND MEANING,2,0
