ISSN,TITLE,TOT_DEGREE,TOT_ART
2194-573X,International Journal of Biostatistics,1,0
1547-1063,Mathematical Biosciences and Engineering,49,0
1431-7613,THEORY IN BIOSCIENCES,3,0
1946-6315,Statistics in Biopharmaceutical Research,0,0
0385-4035,Hokkaido Mathematical Journal,0,0
1759-0876,Wiley Interdisciplinary Reviews-Computational Molecular Science,0,0
2156-7018,Journal of Medical Imaging and Health Informatics,0,0
1756-0381,BioData Mining,0,0
2194-6302,Statistical Applications in Genetics and Molecular Biology,0,0
0219-7200,Journal of Bioinformatics and Computational Biology,1,0
1913-2751,Interdisciplinary Sciences-Computational Life Sciences,0,0
2168-2194,IEEE Journal of Biomedical and Health Informatics,0,0
1759-2879,Research Synthesis Methods,0,0
1662-5196,Frontiers in Neuroinformatics,0,0
2041-1480,Journal of Biomedical Semantics,0,0
1751-3758,Journal of Biological Dynamics,9,0
1687-5265,Computational Intelligence and Neuroscience,0,0
0741-0395,GENETIC EPIDEMIOLOGY,0,0
0006-4971,BLOOD,12,0
0008-5472,CANCER RESEARCH,17,0
0046-8177,HUMAN PATHOLOGY,3,0
0951-6433,BIOFACTORS,1,0
0888-8809,MOLECULAR ENDOCRINOLOGY,2,0
0002-9343,AMERICAN JOURNAL OF MEDICINE,3,0
0167-7659,CANCER AND METASTASIS REVIEWS,1,0
2045-2322,SCIENTIFIC REPORTS,17,0
0022-5347,JOURNAL OF UROLOGY,3,0
0021-9533,JOURNAL OF CELL SCIENCE,9,0
0021-9258,JOURNAL OF BIOLOGICAL CHEMISTRY,40,0
0021-9541,JOURNAL OF CELLULAR PHYSIOLOGY,3,0
1534-5807,DEVELOPMENTAL CELL,5,0
0895-3988,BIOMEDICAL AND ENVIRONMENTAL SCIENCES,1,0
0950-1991,DEVELOPMENT,1,0
1535-6108,CANCER CELL,3,0
0022-4790,JOURNAL OF SURGICAL ONCOLOGY,2,0
0270-4137,PROSTATE,1,0
0884-0431,JOURNAL OF BONE AND MINERAL RESEARCH,4,0
0001-527X,ACTA BIOCHIMICA POLONICA,1,0
1081-0706,ANNUAL REVIEW OF CELL AND DEVELOPMENTAL BIOLOGY,2,0
0021-9738,JOURNAL OF CLINICAL INVESTIGATION,20,0
1759-4812,NATURE REVIEWS UROLOGY,1,0
8756-3282,BONE,7,0
0020-7136,INTERNATIONAL JOURNAL OF CANCER,5,0
1474-175X,NATURE REVIEWS CANCER,10,0
0009-9147,CLINICAL CHEMISTRY,4,0
0006-291X,BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,8,0
0923-7534,ANNALS OF ONCOLOGY,1,0
1932-6203,PLOS ONE,95,0
1433-6510,CLINICAL LABORATORY,1,0
0008-543X,CANCER,4,0
0092-8674,CELL,33,0
0002-9440,AMERICAN JOURNAL OF PATHOLOGY,4,0
1464-4096,BJU INTERNATIONAL,2,0
0027-8874,JOURNAL OF THE NATIONAL CANCER INSTITUTE,3,0
0302-2838,EUROPEAN UROLOGY,1,0
0887-6924,LEUKEMIA,2,0
0027-8424,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,147,0
1473-3099,LANCET INFECTIOUS DISEASES,10,0
1935-2735,PLOS NEGLECTED TROPICAL DISEASES,8,0
0036-4665,REVISTA DO INSTITUTO DE MEDICINA TROPICAL DE SAO PAULO,2,0
0028-0836,NATURE,118,0
1807-5932,CLINICS,1,0
0140-6736,LANCET,27,0
1664-3224,FRONTIERS IN IMMUNOLOGY,6,0
0048-9697,SCIENCE OF THE TOTAL ENVIRONMENT,1,0
0074-0276,MEMORIAS DO INSTITUTO OSWALDO CRUZ,4,0
0096-3003,APPLIED MATHEMATICS AND COMPUTATION,36,0
0264-410X,VACCINE,9,0
1360-2276,TROPICAL MEDICINE & INTERNATIONAL HEALTH,5,0
1935-2727,PLOS NEGLECTED TROPICAL DISEASES,4,0
0098-7484,JAMA-JOURNAL OF THE AMERICAN MEDICAL ASSOCIATION,9,0
0002-9637,AMERICAN JOURNAL OF TROPICAL MEDICINE AND HYGIENE,18,0
0893-8512,CLINICAL MICROBIOLOGY REVIEWS,7,0
0304-8608,ARCHIVES OF VIROLOGY,2,0
0028-4793,NEW ENGLAND JOURNAL OF MEDICINE,35,0
0042-9686,BULLETIN OF THE WORLD HEALTH ORGANIZATION,4,0
0077-8923,IMMUNOLOGY AND PATHOGENESIS OF VIRAL HEMORRHAGIC FEVERS,4,0
0022-1899,JOURNAL OF INFECTIOUS DISEASES,18,0
1477-8939,TRAVEL MEDICINE AND INFECTIOUS DISEASE,1,0
0950-2688,EPIDEMIOLOGY AND INFECTION,12,0
0035-9203,TRANSACTIONS OF THE ROYAL SOCIETY OF TROPICAL MEDICINE AND HYGIENE,10,0
1742-5689,JOURNAL OF THE ROYAL SOCIETY INTERFACE,46,0
1080-6040,EMERGING INFECTIOUS DISEASES,10,0
0261-4189,EMBO JOURNAL,9,0
1063-651X,PHYSICAL REVIEW E,7,0
0031-9007,PHYSICAL REVIEW LETTERS,23,0
0065-2598(print),DNA HELICASES AND DNA MOTOR PROTEINS,7,0
0022-2836,JOURNAL OF MOLECULAR BIOLOGY,10,0
0036-8075,SCIENCE,94,0
0370-1573,PHYSICS REPORTS-REVIEW SECTION OF PHYSICS LETTERS,7,0
0305-1048,NUCLEIC ACIDS RESEARCH,27,0
0969-2126,STRUCTURE WITH FOLDING & DESIGN,2,0
1539-3755,PHYSICAL REVIEW E,32,0
1097-2765,MOLECULAR CELL,8,0
2470-0045,PHYSICAL REVIEW E,14,0
1545-9993,NATURE STRUCTURAL & MOLECULAR BIOLOGY,2,0
0006-3495,BIOPHYSICAL JOURNAL,87,0
2050-084X,ELIFE,4,0
0066-4154,ANNUAL REVIEW OF BIOCHEMISTRY,1,0
0959-440X,CURRENT OPINION IN STRUCTURAL BIOLOGY,2,0
1568-7864,DNA REPAIR,1,0
0301-4622,BIOPHYSICAL CHEMISTRY,6,0
0887-3585,PROTEINS-STRUCTURE FUNCTION AND BIOINFORMATICS,4,0
2211-1247,CELL REPORTS,2,0
1645-6726,REVSTAT-STATISTICAL JOURNAL,1,0
1672-0229,GENOMICS PROTEOMICS & BIOINFORMATICS,1,0
1877-0509,"PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON COMPUTATIONAL SCIENCE, ICCS 2012",1,0
0160-7383,ANNALS OF TOURISM RESEARCH,1,0
1051-2004,DIGITAL SIGNAL PROCESSING,1,0
0261-5177,TOURISM MANAGEMENT,1,0
0022-2879,JOURNAL OF MONEY CREDIT AND BANKING,1,0
1058-8388,DEVELOPMENTAL DYNAMICS,2,0
0065-2156,"ADVANCES IN APPLIED MECHANICS, VOL 32",1,0
1548-7660,JOURNAL OF STATISTICAL SOFTWARE,2,0
0012-1606,DEVELOPMENTAL BIOLOGY,1,0
0044-8486,AQUACULTURE,1,0
1054-3139,ICES JOURNAL OF MARINE SCIENCE,7,0
0990-7440,AQUATIC LIVING RESOURCES,1,0
0022-1112,JOURNAL OF FISH BIOLOGY,6,0
0046-5070,FRESHWATER BIOLOGY,5,0
0269-8463,FUNCTIONAL ECOLOGY,2,0
0706-652X,CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES,8,0
0077-7579,NETHERLANDS JOURNAL OF SEA RESEARCH,1,0
0304-3800,ECOLOGICAL MODELLING,29,0
0021-8790,JOURNAL OF ANIMAL ECOLOGY,15,0
0368-4245,JOURNAL OF THE SOCIETY FOR INDUSTRIAL AND APPLIED MATHEMATICS,3,0
0967-6120,AQUACULTURE INTERNATIONAL,1,0
0067-1940,AUSTRALIAN JOURNAL OF MARINE AND FRESHWATER RESEARCH,1,0
1937-5093,KINETIC AND RELATED MODELS,1,0
0025-584X,MATHEMATISCHE NACHRICHTEN,1,0
1582-4934,JOURNAL OF CELLULAR AND MOLECULAR MEDICINE,1,0
0960-9822,CURRENT BIOLOGY,15,0
0959-437X,CURRENT OPINION IN GENETICS & DEVELOPMENT,3,0
0021-9991,JOURNAL OF COMPUTATIONAL PHYSICS,11,0
0886-1544,CELL MOTILITY AND THE CYTOSKELETON,2,0
0022-1759,JOURNAL OF IMMUNOLOGICAL METHODS,1,0
1050-2947,PHYSICAL REVIEW A,3,0
0018-9286,IEEE TRANSACTIONS ON AUTOMATIC CONTROL,18,0
0029-8549,OECOLOGIA,8,0
0009-2509,CHEMICAL ENGINEERING SCIENCE,11,0
1474-760X,GENOME BIOLOGY,1,0
1088-9051,GENOME RESEARCH,5,0
0363-0129,SIAM JOURNAL ON CONTROL AND OPTIMIZATION,5,0
0960-3174,STATISTICS AND COMPUTING,6,0
0092-0606,JOURNAL OF BIOLOGICAL PHYSICS,5,0
1946-6234,SCIENCE TRANSLATIONAL MEDICINE,2,0
0162-1459,JOURNAL OF THE AMERICAN STATISTICAL ASSOCIATION,6,0
1751-7362,ISME JOURNAL,2,0
0040-1706,TECHNOMETRICS,5,0
0029-599X,NUMERISCHE MATHEMATIK,1,0
0043-1354,WATER RESEARCH,5,0
1389-4420,OPTIMIZATION AND ENGINEERING,1,0
1040-8363,CRITICAL REVIEWS IN CLINICAL LABORATORY SCIENCES,1,0
1544-9173,PLOS BIOLOGY,6,0
1548-7091,NATURE METHODS,3,0
0098-1354,COMPUTERS & CHEMICAL ENGINEERING,13,0
0035-9246,JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES B-METHODOLOGICAL,3,0
1553-7358,PLOS COMPUTATIONAL BIOLOGY,8,0
1744-4292,MOLECULAR SYSTEMS BIOLOGY,9,0
1471-2180,BMC MICROBIOLOGY,1,0
1078-0998,INFLAMMATORY BOWEL DISEASES,1,0
0737-4038,MOLECULAR BIOLOGY AND EVOLUTION,4,0
0305-7453,JOURNAL OF ANTIMICROBIAL CHEMOTHERAPY,4,0
1368-4973,SEXUALLY TRANSMITTED INFECTIONS,3,0
0090-3493,CRITICAL CARE MEDICINE,6,0
0924-8579,INTERNATIONAL JOURNAL OF ANTIMICROBIAL AGENTS,2,0
1741-7015,BMC MEDICINE,3,0
0022-4804,JOURNAL OF SURGICAL RESEARCH,1,0
1745-6215,TRIALS,2,0
1553-7366,PLOS PATHOGENS,8,0
1476-945X,ECOLOGICAL COMPLEXITY,13,0
1531-3492,DISCRETE AND CONTINUOUS DYNAMICAL SYSTEMS-SERIES B,14,0
0168-9274,APPLIED NUMERICAL MATHEMATICS,2,0
1471-2458,BMC PUBLIC HEALTH,3,0
0035-7596,ROCKY MOUNTAIN JOURNAL OF MATHEMATICS,4,0
1040-7294,JOURNAL OF DYNAMICS AND DIFFERENTIAL EQUATIONS,4,0
0300-5771,INTERNATIONAL JOURNAL OF EPIDEMIOLOGY,4,0
0002-9262,AMERICAN JOURNAL OF EPIDEMIOLOGY,20,0
0036-1445,SIAM REVIEW,26,0
1007-5704,COMMUNICATIONS IN NONLINEAR SCIENCE AND NUMERICAL SIMULATION,9,0
0036-1399,SIAM JOURNAL ON APPLIED MATHEMATICS,66,0
1468-1218,NONLINEAR ANALYSIS-REAL WORLD APPLICATIONS,29,0
0895-7177,MATHEMATICAL AND COMPUTER MODELLING,19,0
0377-0427,JOURNAL OF COMPUTATIONAL AND APPLIED MATHEMATICS,14,0
0378-4371,PHYSICA A-STATISTICAL MECHANICS AND ITS APPLICATIONS,20,0
1054-1500,CHAOS,14,0
1085-3375,ABSTRACT AND APPLIED ANALYSIS,6,0
0008-8730,CELL AND TISSUE KINETICS,1,0
0378-3758,JOURNAL OF STATISTICAL PLANNING AND INFERENCE,1,0
0010-4809,COMPUTERS AND BIOMEDICAL RESEARCH,1,0
1478-3967,PHYSICAL BIOLOGY,7,0
0016-6731,GENETICS,12,0
0567-8064,ACTA RADIOLOGICA-THERAPY PHYSICS BIOLOGY,1,0
1552-4922,CYTOMETRY PART A,1,0
0007-0920,BRITISH JOURNAL OF CANCER,9,0
1574-7891,MOLECULAR ONCOLOGY,1,0
0031-9155,PHYSICS IN MEDICINE AND BIOLOGY,3,0
0361-090X,CANCER DETECTION AND PREVENTION,1,0
0965-5425,COMPUTATIONAL MATHEMATICS AND MATHEMATICAL PHYSICS,1,0
1079-2724,JOURNAL OF DYNAMICAL AND CONTROL SYSTEMS,2,0
0022-3239,JOURNAL OF OPTIMIZATION THEORY AND APPLICATIONS,4,0
0012-2661,DIFFERENTIAL EQUATIONS,1,0
0362-546X,NONLINEAR ANALYSIS-THEORY METHODS & APPLICATIONS,17,0
0022-3069,JOURNAL OF NEUROPATHOLOGY AND EXPERIMENTAL NEUROLOGY,1,0
0191-2216,"2005 44th IEEE Conference on Decision and Control & European Control Conference, Vols 1-8",2,0
0167-6911,SYSTEMS & CONTROL LETTERS,10,0
2156-8472,MATHEMATICAL CONTROL AND RELATED FIELDS,1,0
0003-6811,APPLICABLE ANALYSIS,1,0
0014-2999,EUROPEAN JOURNAL OF PHARMACOLOGY,3,0
0927-6467,RUSSIAN JOURNAL OF NUMERICAL ANALYSIS AND MATHEMATICAL MODELLING,1,0
0143-2087,OPTIMAL CONTROL APPLICATIONS & METHODS,6,0
0967-3849,CHROMOSOME RESEARCH,1,0
1476-9271,COMPUTATIONAL BIOLOGY AND CHEMISTRY,3,0
1471-0056,NATURE REVIEWS GENETICS,11,0
1364-503X,PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY A-MATHEMATICAL PHYSICAL AND ENGINEERING SCIENCES,7,0
0066-4197(print),"ANNUAL REVIEW OF GENETICS, VOL 44",1,0
0266-7061,COMPUTER APPLICATIONS IN THE BIOSCIENCES,1,0
0898-1221,COMPUTERS & MATHEMATICS WITH APPLICATIONS,13,0
0035-6050,THEORETICAL BIOLOGY FORUM,1,0
0003-9527,ARCHIVE FOR RATIONAL MECHANICS AND ANALYSIS,9,0
0259-9791,JOURNAL OF MATHEMATICAL CHEMISTRY,7,0
0021-9606,JOURNAL OF CHEMICAL PHYSICS,22,0
2041-1723,NATURE COMMUNICATIONS,7,0
0363-6135,AMERICAN JOURNAL OF PHYSIOLOGY-HEART AND CIRCULATORY PHYSIOLOGY,24,0
0009-7322,CIRCULATION,23,0
2210-9838,IUTAM SYMPOSIUM ON MECHANICS OF SOFT ACTIVE MATERIALS,1,0
0735-1097,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,4,0
0009-7330,CIRCULATION RESEARCH,26,0
1097-6647,JOURNAL OF CARDIOVASCULAR MAGNETIC RESONANCE,1,0
0167-5273,INTERNATIONAL JOURNAL OF CARDIOLOGY,3,0
1355-6037,HEART,3,0
0090-6964,ANNALS OF BIOMEDICAL ENGINEERING,12,0
1025-5842,COMPUTER METHODS IN BIOMECHANICS AND BIOMEDICAL ENGINEERING,4,0
0148-0731,JOURNAL OF BIOMECHANICAL ENGINEERING-TRANSACTIONS OF THE ASME,11,0
0021-9290,JOURNAL OF BIOMECHANICS,45,0
0002-9149,AMERICAN JOURNAL OF CARDIOLOGY,2,0
0894-7317,JOURNAL OF THE AMERICAN SOCIETY OF ECHOCARDIOGRAPHY,1,0
0093-6413,MECHANICS RESEARCH COMMUNICATIONS,2,0
0733-8651,CARDIOLOGY CLINICS,1,0
0195-668X,EUROPEAN HEART JOURNAL,3,0
0045-7930,COMPUTERS & FLUIDS,3,0
0300-8932,REVISTA ESPANOLA DE CARDIOLOGIA,1,0
0002-9513,AMERICAN JOURNAL OF PHYSIOLOGY,44,0
1869-408X,CARDIOVASCULAR ENGINEERING AND TECHNOLOGY,1,0
0003-4819,ANNALS OF INTERNAL MEDICINE,2,0
0033-0620,PROGRESS IN CARDIOVASCULAR DISEASES,1,0
0003-4975,ANNALS OF THORACIC SURGERY,2,0
0006-3592,BIOTECHNOLOGY AND BIOENGINEERING,30,0
1076-3279,TISSUE ENGINEERING,2,0
0001-1541,AICHE JOURNAL,2,0
1476-1122,NATURE MATERIALS,3,0
0888-5885,INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH,3,0
0963-6897,CELL TRANSPLANTATION,1,0
0022-1287,JOURNAL OF GENERAL MICROBIOLOGY,1,0
1071-2690,IN VITRO CELLULAR & DEVELOPMENTAL BIOLOGY-ANIMAL,1,0
0301-9322,INTERNATIONAL JOURNAL OF MULTIPHASE FLOW,3,0
1758-5082,BIOFABRICATION,1,0
1073-1199,ARTIFICIAL CELLS BLOOD SUBSTITUTES AND BIOTECHNOLOGY,1,0
1746-0751,REGENERATIVE MEDICINE,1,0
1473-0197,LAB ON A CHIP,2,0
1617-7959,BIOMECHANICS AND MODELING IN MECHANOBIOLOGY,7,0
8756-7938,BIOTECHNOLOGY PROGRESS,1,0
0300-8207,CONNECTIVE TISSUE RESEARCH,1,0
1053-2498,JOURNAL OF HEART AND LUNG TRANSPLANTATION,1,0
0265-9247,BIOESSAYS,1,0
0017-9310,INTERNATIONAL JOURNAL OF HEAT AND MASS TRANSFER,19,0
0022-1120,JOURNAL OF FLUID MECHANICS,11,0
8750-7587,JOURNAL OF APPLIED PHYSIOLOGY,7,0
1937-3368,TISSUE ENGINEERING PART B-REVIEWS,2,0
1523-9829,ANNUAL REVIEW OF BIOMEDICAL ENGINEERING,1,0
1043-0342,HUMAN GENE THERAPY,1,0
1056-6171,JOURNAL OF APPLIED POULTRY RESEARCH,1,0
0099-2240,APPLIED AND ENVIRONMENTAL MICROBIOLOGY,19,0
0167-5877,PREVENTIVE VETERINARY MEDICINE,8,0
0255-2701,CHEMICAL ENGINEERING AND PROCESSING,1,0
0103-8478,CIENCIA RURAL,1,0
1017-7825,JOURNAL OF MICROBIOLOGY AND BIOTECHNOLOGY,1,0
0916-7250,JOURNAL OF VETERINARY MEDICAL SCIENCE,1,0
0956-7135,FOOD CONTROL,1,0
0168-1605,INTERNATIONAL JOURNAL OF FOOD MICROBIOLOGY,5,0
0032-5791,POULTRY SCIENCE,3,0
0021-9193,JOURNAL OF BACTERIOLOGY,10,0
0362-028X,JOURNAL OF FOOD PROTECTION,1,0
0740-0020,FOOD MICROBIOLOGY,1,0
1465-542X,BREAST CANCER RESEARCH,2,0
0021-9797,JOURNAL OF COLLOID AND INTERFACE SCIENCE,8,0
0080-4630,PROCEEDINGS OF THE ROYAL SOCIETY OF LONDON SERIES A-MATHEMATICAL PHYSICAL AND ENGINEERING SCIENCES,1,0
0148-6055,JOURNAL OF RHEOLOGY,1,0
0278-6826,AEROSOL SCIENCE AND TECHNOLOGY,1,0
1471-4914,TRENDS IN MOLECULAR MEDICINE,1,0
1081-0706(print),"ANNUAL REVIEW OF CELL AND DEVELOPMENTAL BIOLOGY, VOL 26",1,0
0363-6143,AMERICAN JOURNAL OF PHYSIOLOGY-CELL PHYSIOLOGY,4,0
1070-6631,PHYSICS OF FLUIDS,4,0
0304-3835,CANCER LETTERS,1,0
1865-5025,CELLULAR AND MOLECULAR BIOENGINEERING,1,0
0035-4511,RHEOLOGICA ACTA,1,0
1019-6439,INTERNATIONAL JOURNAL OF ONCOLOGY,1,0
0032-5910,POWDER TECHNOLOGY,1,0
1755-4365,EPIDEMICS,8,0
1550-7416,AAPS JOURNAL,1,0
1522-8002,NEOPLASIA,1,0
0169-2607,COMPUTER METHODS AND PROGRAMS IN BIOMEDICINE,22,0
1367-5788,ANNUAL REVIEWS IN CONTROL,2,0
0743-1619,"PROCEEDINGS OF THE 1997 AMERICAN CONTROL CONFERENCE, VOLS 1-6",3,0
1471-2407,BMC CANCER,1,0
1557-170X,2011 ANNUAL INTERNATIONAL CONFERENCE OF THE IEEE ENGINEERING IN MEDICINE AND BIOLOGY SOCIETY (EMBC),4,0
1680-0737,"13TH INTERNATIONAL CONFERENCE ON BIOMEDICAL ENGINEERING, VOLS 1-3",3,0
0957-4174,EXPERT SYSTEMS WITH APPLICATIONS,2,0
1532-4435,JOURNAL OF MACHINE LEARNING RESEARCH,1,0
1434-6621,CLINICAL CHEMISTRY AND LABORATORY MEDICINE,1,0
1746-8094,BIOMEDICAL SIGNAL PROCESSING AND CONTROL,6,0
0271-5333,RADIOGRAPHICS,2,0
0933-3657,ARTIFICIAL INTELLIGENCE IN MEDICINE,5,0
1083-4419,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS,1,0
0885-6125,MACHINE LEARNING,1,0
0304-4238,SCIENTIA HORTICULTURAE,2,0
0002-9092,AMERICAN JOURNAL OF AGRICULTURAL ECONOMICS,6,0
0032-079X,PLANT AND SOIL,1,0
0002-1962,AGRONOMY JOURNAL,4,0
0169-5150,AGRICULTURAL ECONOMICS,1,0
2095-3119,JOURNAL OF INTEGRATIVE AGRICULTURE,1,0
0378-4290,FIELD CROPS RESEARCH,2,0
0190-4167,JOURNAL OF PLANT NUTRITION,3,0
1161-0301,EUROPEAN JOURNAL OF AGRONOMY,1,0
2095-5421,CROP JOURNAL,1,0
0028-2928,NETHERLANDS JOURNAL OF AGRICULTURAL SCIENCE,1,0
0816-1089,AUSTRALIAN JOURNAL OF EXPERIMENTAL AGRICULTURE,1,0
0006-8063,BOTANICAL BULLETIN OF ACADEMIA SINICA,1,0
0032-0889,PLANT PHYSIOLOGY,1,0
1354-1013,GLOBAL CHANGE BIOLOGY,1,0
1369-5266,CURRENT OPINION IN PLANT BIOLOGY,1,0
0305-7364,ANNALS OF BOTANY,2,0
1436-8730,JOURNAL OF PLANT NUTRITION AND SOIL SCIENCE,1,0
1385-1314,NUTRIENT CYCLING IN AGROECOSYSTEMS,1,0
0003-0147,AMERICAN NATURALIST,42,0
0960-0779,CHAOS SOLITONS & FRACTALS,16,0
0218-1274,INTERNATIONAL JOURNAL OF BIFURCATION AND CHAOS,8,0
1461-023X,ECOLOGY LETTERS,25,0
0034-6861,REVIEWS OF MODERN PHYSICS,6,0
0012-9658,ECOLOGY,33,0
0006-3207,BIOLOGICAL CONSERVATION,5,0
0169-5347,TRENDS IN ECOLOGY & EVOLUTION,14,0
0278-3649,INTERNATIONAL JOURNAL OF ROBOTICS RESEARCH,2,0
0304-4017,VETERINARY PARASITOLOGY,1,0
0001-3765,ANAIS DA ACADEMIA BRASILEIRA DE CIENCIAS,1,0
1096-2867,TOPICS IN COMPANION ANIMAL MEDICINE,1,0
1756-3305,PARASITES & VECTORS,4,0
0306-4565,JOURNAL OF THERMAL BIOLOGY,10,0
1290-0729,INTERNATIONAL JOURNAL OF THERMAL SCIENCES,6,0
1350-4533,MEDICAL ENGINEERING & PHYSICS,5,0
0010-4655,COMPUTER PHYSICS COMMUNICATIONS,2,0
1077-260X,IEEE JOURNAL OF SELECTED TOPICS IN QUANTUM ELECTRONICS,1,0
0947-7411,HEAT AND MASS TRANSFER,2,0
0012-9615,ECOLOGICAL MONOGRAPHS,2,0
0021-8987,JOURNAL OF APPLIED PHYSIOLOGY,5,0
2157-9083,JOURNAL OF BIOMATERIALS AND TISSUE ENGINEERING,2,0
0365-267X,PFLUGERS ARCHIV FUR DIE GESAMTE PHYSIOLOGIE DES MENSCHEN UND DER TIERE,4,0
0003-6900,APPLIED MECHANICS REVIEWS,2,0
0219-5194,JOURNAL OF MECHANICS IN MEDICINE AND BIOLOGY,6,0
1025-496X,EUROSURVEILLANCE,1,0
0022-247X,JOURNAL OF MATHEMATICAL ANALYSIS AND APPLICATIONS,25,0
0193-936X,EPIDEMIOLOGIC REVIEWS,4,0
1471-2334,BMC INFECTIOUS DISEASES,3,0
1545-7885,PLOS BIOLOGY,3,0
0272-4332,RISK ANALYSIS,1,0
1664-462X,FRONTIERS IN PLANT SCIENCE,2,0
1470-2045,LANCET ONCOLOGY,1,0
0022-1007,JOURNAL OF EXPERIMENTAL MEDICINE,9,0
0022-1767,JOURNAL OF IMMUNOLOGY,24,0
0340-7004,CANCER IMMUNOLOGY IMMUNOTHERAPY,3,0
0141-5492,BIOTECHNOLOGY LETTERS,1,0
1078-0432,CLINICAL CANCER RESEARCH,9,0
0014-2980,EUROPEAN JOURNAL OF IMMUNOLOGY,4,0
0065-230X(print),"ADVANCES IN CANCER RESEARCH, VOL 107",1,0
0952-7915,CURRENT OPINION IN IMMUNOLOGY,2,0
0378-4754,MATHEMATICS AND COMPUTERS IN SIMULATION,7,0
1474-1733,NATURE REVIEWS IMMUNOLOGY,5,0
0148-5598,JOURNAL OF MEDICAL SYSTEMS,4,0
0040-5809,THEORETICAL POPULATION BIOLOGY,49,0
1683-3511,APPLIED AND COMPUTATIONAL MATHEMATICS,1,0
1099-4300,ENTROPY,1,0
0129-167X,INTERNATIONAL JOURNAL OF MATHEMATICS,1,0
0127-9084,MALAYSIAN JOURNAL OF COMPUTER SCIENCE,1,0
1319-562X,SAUDI JOURNAL OF BIOLOGICAL SCIENCES,1,0
0094-5765,ACTA ASTRONAUTICA,2,0
1567-1739,CURRENT APPLIED PHYSICS,3,0
0020-7403,INTERNATIONAL JOURNAL OF MECHANICAL SCIENCES,2,0
1877-7058,11TH INTERNATIONAL CONFERENCE ON THE MECHANICAL BEHAVIOR OF MATERIALS (ICM11),2,0
0307-904X,APPLIED MATHEMATICAL MODELLING,18,0
2228-6187,IRANIAN JOURNAL OF SCIENCE AND TECHNOLOGY-TRANSACTIONS OF MECHANICAL ENGINEERING,1,0
0263-8223,COMPOSITE STRUCTURES,2,0
1559-9612,INTERNATIONAL JOURNAL OF OPTOMECHATRONICS,1,0
1045-389X,JOURNAL OF INTELLIGENT MATERIAL SYSTEMS AND STRUCTURES,1,0
